"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
5.43983441984087e-25,-7.94149908883164,0.002,0.25,1.63798854215828e-20,"AC021242.3","3","Down in KO"
7.72547633282949e-25,-6.93070758788654,0.002,0.25,2.32621817857829e-20,"AL121938.1","3","Down in KO"
7.72547633282949e-25,-6.65559654293806,0.002,0.25,2.32621817857829e-20,"EPOP","3","Down in KO"
7.72547633282949e-25,-6.87066213250365,0.002,0.25,2.32621817857829e-20,"AC006441.3","3","Down in KO"
1.54391053216523e-24,-5.69123061919601,0.009,0.5,4.64886900340272e-20,"FAM71E1","3","Down in KO"
7.00582444846619e-23,-8.47467213926298,0.002,0.25,2.10952379967765e-18,"C11orf96","3","Down in KO"
7.33327003682617e-23,-7.72531477078262,0.002,0.25,2.20812094078873e-18,"AC114781.2","3","Down in KO"
7.67585975484883e-23,-7.85512304918889,0.002,0.25,2.31127813078253e-18,"FZD10","3","Down in KO"
1.10518563144844e-22,-6.24663250990893,0.002,0.25,3.32782445485441e-18,"WNT5A-AS1","3","Down in KO"
1.10518563144844e-22,-6.70951466023823,0.002,0.25,3.32782445485441e-18,"LGALS4","3","Down in KO"
5.04148340991653e-22,-6.3063205680448,0.01,0.5,1.51804106955997e-17,"AC024560.5","3","Down in KO"
4.81741646904306e-21,-5.69696106341416,0.01,0.5,1.45057227299356e-16,"Z83844.2","3","Down in KO"
5.63228845842038e-21,-7.08392766419352,0.003,0.25,1.69593837771496e-16,"ENPP1","3","Down in KO"
6.65591973650117e-21,-6.52469995904658,0.003,0.25,2.00416399185787e-16,"C1orf167","3","Down in KO"
6.93933884373131e-21,-6.53126610745745,0.003,0.25,2.08950431923593e-16,"FABP4","3","Down in KO"
6.93933884373131e-21,-7.02274358583968,0.003,0.25,2.08950431923593e-16,"AL139385.1","3","Down in KO"
6.93933884373131e-21,-6.33877044888693,0.003,0.25,2.08950431923593e-16,"LINC00670","3","Down in KO"
1.57204647095485e-19,-8.18088227753905,0.003,0.25,4.73358912869215e-15,"FAM166B","3","Down in KO"
2.22463978461692e-19,-6.56847225781648,0.003,0.25,6.69861285546001e-15,"NLRP3","3","Down in KO"
2.31193855303831e-19,-6.03151749096642,0.003,0.25,6.96147817705364e-15,"AC104958.2","3","Down in KO"
2.31193855303831e-19,-6.03983265404506,0.003,0.25,6.96147817705364e-15,"AC104590.1","3","Down in KO"
2.93726653520579e-18,-8.03490313913472,0.003,0.25,8.84440326415816e-14,"TMEM81","3","Down in KO"
3.27148363553957e-18,-7.43655363685939,0.003,0.25,9.85076437497321e-14,"TTC6","3","Down in KO"
4.68044222673204e-18,-5.89186321140719,0.003,0.25,1.40932795889129e-13,"AL049712.1","3","Down in KO"
4.41858801479916e-17,-5.95155412328048,0.013,0.5,1.33048103713618e-12,"ZIC4","3","Down in KO"
6.15109913855001e-17,-6.30077772492171,0.003,0.25,1.85215746160879e-12,"AL136129.1","3","Down in KO"
6.35974583897059e-17,-6.04215319478168,0.003,0.25,1.91498306957243e-12,"AC004052.1","3","Down in KO"
6.35974583897059e-17,-5.8230289843587,0.003,0.25,1.91498306957243e-12,"TCAP","3","Down in KO"
3.90360321760138e-16,-7.61822508521015,0.003,0.25,1.17541396485195e-11,"AL158071.1","3","Down in KO"
3.90360321760138e-16,-7.82925955235275,0.003,0.25,1.17541396485195e-11,"PDZD9","3","Down in KO"
4.02841284829455e-16,-7.63415566169845,0.003,0.25,1.21299539274997e-11,"AL359546.1","3","Down in KO"
5.68951038031094e-16,-6.54715474409226,0.003,0.25,1.71316847061543e-11,"AC244153.1","3","Down in KO"
6.24938510306299e-16,-5.58092260782419,0.003,0.25,1.8817523483833e-11,"AC078962.4","3","Down in KO"
3.01940380831196e-15,-7.5977977580116,0.004,0.25,9.09172680720814e-11,"TKTL1","3","Down in KO"
4.30429318993098e-15,-5.92895090762647,0.004,0.25,1.29606572242012e-10,"ARHGEF33","3","Down in KO"
4.56544800263719e-15,-5.96314671553701,0.004,0.25,1.37470204807408e-10,"LRRC4B","3","Down in KO"
8.05084050896664e-15,-5.19637233903655,0.015,0.5,2.42418858565495e-10,"ZFR2","3","Down in KO"
1.81217743956336e-14,-7.43303311966953,0.004,0.25,5.45664748826923e-10,"ZIC3","3","Down in KO"
1.86361021346295e-14,-7.03391002437586,0.004,0.25,5.61151671375829e-10,"SLC22A31","3","Down in KO"
3.19345384743484e-14,-5.89619706097217,0.016,0.5,9.61580888001105e-10,"AC108673.3","3","Down in KO"
9.01931001916065e-14,-7.19223588312335,0.004,0.25,2.71580443986946e-09,"AC027307.2","3","Down in KO"
9.81905074941383e-14,-5.75494861705564,0.017,0.5,2.956614371156e-09,"ADAMTS6","3","Down in KO"
1.27209354055013e-13,-5.67372717889452,0.004,0.25,3.8304008599505e-09,"AC021237.1","3","Down in KO"
3.82827699969592e-13,-7.31720719674984,0.004,0.25,1.15273248737844e-08,"YY2","3","Down in KO"
4.92335325573466e-13,-6.33659493603507,0.004,0.25,1.48247089883426e-08,"TOX","3","Down in KO"
6.01602712764786e-13,-6.06602666402405,0.004,0.25,1.81148592840605e-08,"AL392089.1","3","Down in KO"
6.01602712764786e-13,-5.639424606969,0.004,0.25,1.81148592840605e-08,"AC007066.3","3","Down in KO"
1.48730037561285e-12,-6.87604965918529,0.005,0.25,4.47841016100785e-08,"ZEB2","3","Down in KO"
2.18061114511849e-12,-5.64714723034234,0.005,0.25,6.56603821906627e-08,"KIAA2012-AS1","3","Down in KO"
2.23318292459603e-12,-5.67292101197048,0.005,0.25,6.72433710425109e-08,"AL353807.5","3","Down in KO"
2.23318292459603e-12,-5.52820552049798,0.005,0.25,6.72433710425109e-08,"AL590705.2","3","Down in KO"
2.23318292459603e-12,-5.65360650385489,0.005,0.25,6.72433710425109e-08,"AC010754.1","3","Down in KO"
4.55914263563646e-12,-7.2353206609003,0.005,0.25,1.3728034390165e-07,"AC116616.1","3","Down in KO"
4.99710518590186e-12,-6.64979004690161,0.005,0.25,1.50467834252691e-07,"AL139393.1","3","Down in KO"
5.35238877481289e-12,-6.29389827008327,0.005,0.25,1.61165778398391e-07,"AL049780.1","3","Down in KO"
6.87977494803069e-12,-5.61880637099298,0.005,0.25,2.07156903460152e-07,"DPYD-AS1","3","Down in KO"
7.20010228410789e-12,-5.51154140726967,0.005,0.25,2.16802279876773e-07,"MATN3","3","Down in KO"
7.36570166272573e-12,-5.67022527315774,0.005,0.25,2.21788642766334e-07,"AL023581.1","3","Down in KO"
7.36570166272573e-12,-5.59110150453088,0.005,0.25,2.21788642766334e-07,"AC005703.4","3","Down in KO"
7.40908035659361e-12,-4.73731706472405,0.019,0.5,2.2309481861739e-07,"PDGFRA","3","Down in KO"
1.35535060242133e-11,-7.33282523571875,0.005,0.25,4.08109619895085e-07,"HCG9","3","Down in KO"
1.39650792864227e-11,-5.89341786091874,0.02,0.5,4.20502502393473e-07,"LYSMD4","3","Down in KO"
1.46072084124169e-11,-5.32118470077601,0.02,0.5,4.39837652506286e-07,"ZNF629","3","Down in KO"
2.19206480696886e-11,-5.25869075957548,0.005,0.25,6.60052634026393e-07,"HIST1H4J","3","Down in KO"
2.19206480696886e-11,-5.51993373519179,0.005,0.25,6.60052634026393e-07,"MYORG","3","Down in KO"
3.84105297808052e-11,-7.00604376539124,0.005,0.25,1.15657946222983e-06,"AL392086.3","3","Down in KO"
4.17794795258617e-11,-6.48499233368671,0.005,0.25,1.25802190800322e-06,"FGF18","3","Down in KO"
5.96218670109089e-11,-5.31637054632935,0.005,0.25,1.79527403756548e-06,"LDHD","3","Down in KO"
9.43380057628289e-11,-6.68034083032742,0.006,0.25,2.84061169152454e-06,"SEC16B","3","Down in KO"
9.43380057628289e-11,-6.9634665801591,0.006,0.25,2.84061169152454e-06,"PPP1R1A","3","Down in KO"
9.62638507649831e-11,-7.08371194983884,0.006,0.25,2.89860081038441e-06,"PCSK1","3","Down in KO"
1.06484533444913e-10,-6.29946903114668,0.006,0.25,3.20635578655977e-06,"AL442125.1","3","Down in KO"
1.46843923610224e-10,-5.24894355931648,0.006,0.25,4.42161738382746e-06,"AL353147.1","3","Down in KO"
2.77730367819883e-10,-4.38987394591751,0.052,0.75,8.36273910542449e-06,"GSKIP","3","Down in KO"
2.93026779086052e-10,-5.03229786508796,0.023,0.5,8.82332934506012e-06,"PATL2","3","Down in KO"
3.50937451010085e-10,-5.35748221649283,0.006,0.25,1.05670775873647e-05,"FAM180B","3","Down in KO"
3.50937451010085e-10,-5.18958788299148,0.006,0.25,1.05670775873647e-05,"CLEC11A","3","Down in KO"
7.58202017024699e-10,-4.91148484231452,0.006,0.25,2.28302209346307e-05,"BTG3-AS1","3","Down in KO"
7.7237831003146e-10,-5.30678222301473,0.006,0.25,2.32570832933573e-05,"TOMM40L","3","Down in KO"
7.7237831003146e-10,-5.23990261761638,0.006,0.25,2.32570832933573e-05,"AC108863.2","3","Down in KO"
7.7237831003146e-10,-5.13427458879274,0.006,0.25,2.32570832933573e-05,"AC022540.1","3","Down in KO"
7.75274773664072e-10,-4.65095594548696,0.055,0.75,2.33442987097989e-05,"PRKAR1B","3","Down in KO"
1.06395329754998e-09,-6.82054769146424,0.006,0.25,3.20366977425276e-05,"ZNF596","3","Down in KO"
1.12309711958374e-09,-6.18935109154403,0.006,0.25,3.38175773677859e-05,"CLIP1-AS1","3","Down in KO"
1.12309711958374e-09,-6.19222111448179,0.006,0.25,3.38175773677859e-05,"CHRNA7","3","Down in KO"
1.2787443547632e-09,-4.95697192819563,0.025,0.5,3.85042712662748e-05,"EMC10","3","Down in KO"
1.57935529145741e-09,-4.92113275953699,0.006,0.25,4.75559671810741e-05,"AC093525.6","3","Down in KO"
1.57935529145741e-09,-5.495276464544,0.006,0.25,4.75559671810741e-05,"AC093515.1","3","Down in KO"
1.95860515180897e-09,-7.30481387592029,0.006,0.25,5.897555972612e-05,"FTCDNL1","3","Down in KO"
1.95860515180897e-09,-6.9062224436102,0.006,0.25,5.897555972612e-05,"HIST1H2AG","3","Down in KO"
3.12935390520822e-09,-4.86726036722005,0.006,0.25,9.42279754397247e-05,"AC078842.2","3","Down in KO"
3.12935390520822e-09,-4.81923848838835,0.006,0.25,9.42279754397247e-05,"COX4I2","3","Down in KO"
3.18378943219448e-09,-4.96168359308968,0.006,0.25,9.5867083592808e-05,"MIR4300HG","3","Down in KO"
3.76840731662577e-09,-6.7706351924864,0.007,0.25,0.000113470512710918,"AC004594.1","3","Down in KO"
4.16089416264154e-09,-4.45961447494746,0.026,0.5,0.000125288684131299,"SLC2A10","3","Down in KO"
4.31214879582842e-09,-6.03278300979796,0.007,0.25,0.000129843112391189,"AC069228.1","3","Down in KO"
4.84303851096751e-09,-4.79170558692877,0.026,0.5,0.000145828732603743,"RFWD3","3","Down in KO"
6.02715365812672e-09,-5.0230808821363,0.007,0.25,0.000181483623799854,"PDCD4-AS1","3","Down in KO"
1.06074049919342e-08,-5.05461264015064,0.007,0.25,0.000319399571712131,"AL162258.2","3","Down in KO"
1.06074049919342e-08,-4.90143243596366,0.007,0.25,0.000319399571712131,"AL590302.1","3","Down in KO"
1.06074049919342e-08,-4.81604333919938,0.007,0.25,0.000319399571712131,"SLC51B","3","Down in KO"
1.07799847775669e-08,-4.87198141908331,0.007,0.25,0.000324596121637318,"AC073052.2","3","Down in KO"
1.07799847775669e-08,-5.31923472829226,0.007,0.25,0.000324596121637318,"FOXO4","3","Down in KO"
1.33738709164819e-08,-5.85938478688072,0.007,0.25,0.000402700627166186,"SRD5A3-AS1","3","Down in KO"
1.40192586356737e-08,-4.33862021679068,0.064,0.75,0.000422133896778769,"GAB2","3","Down in KO"
2.17108579149196e-08,-6.15839843751376,0.007,0.25,0.000653735642676144,"AL353743.2","3","Down in KO"
3.58324356635914e-08,-6.23378952268239,0.008,0.25,0.0010789504702664,"UCN","3","Down in KO"
4.05031530315108e-08,-4.58370840512406,0.03,0.5,0.00121959044093182,"AC012615.1","3","Down in KO"
4.71996900343289e-08,-4.15617214998136,0.03,0.5,0.00142122986662368,"PAQR5","3","Down in KO"
5.21613277895904e-08,-3.84608124304171,0.068,0.75,0.00157062974107236,"TAMM41","3","Down in KO"
6.04754526073763e-08,-5.76275923027213,0.008,0.25,0.00182097635346071,"ST7-AS1","3","Down in KO"
7.72258994670955e-08,-4.94128333636914,0.008,0.25,0.00232534905885371,"MME","3","Down in KO"
1.18882988330551e-07,-4.49465323144749,0.032,0.5,0.00357968566162122,"AC139530.1","3","Down in KO"
1.29288103016761e-07,-4.60184884492269,0.008,0.25,0.00389299406993768,"AL109917.1","3","Down in KO"
1.29288103016761e-07,-4.60089216261197,0.008,0.25,0.00389299406993768,"SLC28A3","3","Down in KO"
1.31096947211584e-07,-4.49229486613836,0.008,0.25,0.00394746017748802,"MYBL1","3","Down in KO"
1.32621443284553e-07,-6.12484112701763,0.008,0.25,0.00399336427874118,"AC005363.2","3","Down in KO"
1.32930262432674e-07,-4.5213802027888,0.008,0.25,0.00400266313211024,"PPP1R3G","3","Down in KO"
1.32930262432674e-07,-4.8873918499529,0.008,0.25,0.00400266313211024,"AGBL2","3","Down in KO"
1.39992602391415e-07,-4.21329742253383,0.032,0.5,0.0042153172506079,"COL1A2","3","Down in KO"
1.64434789482325e-07,-4.57635813210454,0.032,0.5,0.0049512959461023,"RFFL","3","Down in KO"
1.77448960473571e-07,-4.00239319399753,0.074,0.75,0.0053431656488197,"CNIH2","3","Down in KO"
1.89212159759546e-07,-6.39325682151385,0.009,0.25,0.00569736734251968,"MIR193BHG","3","Down in KO"
1.9175654193244e-07,-6.10686797514361,0.009,0.25,0.0057739812341277,"RCN3","3","Down in KO"
1.91756549573893e-07,-6.41140849907247,0.009,0.25,0.00577398146421948,"CNNM1","3","Down in KO"
2.02188358182799e-07,-5.10086769444009,0.008,0.25,0.00608809365324225,"PLA2G5","3","Down in KO"
2.02188358182799e-07,-4.80583581442706,0.008,0.25,0.00608809365324225,"BRWD1-AS2","3","Down in KO"
2.06586469098247e-07,-3.73720194313283,0.074,0.75,0.0062205251710173,"TRNP1","3","Down in KO"
2.22916887044934e-07,-4.54640273006047,0.033,0.5,0.00671225038581002,"C1orf112","3","Down in KO"
2.42901100472252e-07,-3.89892957537262,0.075,0.75,0.00731399503631999,"FAM3A","3","Down in KO"
2.9698702095704e-07,-4.27170660536938,0.009,0.25,0.00894257618803742,"LMO7","3","Down in KO"
3.46030349304757e-07,-3.93152100644578,0.034,0.5,0.0104193198479155,"PPTC7","3","Down in KO"
3.86057523508021e-07,-4.89454799459951,0.009,0.25,0.01162457809035,"NECAB2","3","Down in KO"
4.22398863292124e-07,-4.57028234516879,0.009,0.25,0.0127188521725892,"MFSD13A","3","Down in KO"
4.59126947393438e-07,-5.09156699852493,0.009,0.25,0.0138247715129638,"SLC34A2","3","Down in KO"
5.40825804632721e-07,-5.1192288906676,0.009,0.25,0.0162848058032959,"SCNN1A","3","Down in KO"
5.5451360613374e-07,-5.73635303043977,0.009,0.25,0.016696959194293,"VGF","3","Down in KO"
5.61429260610668e-07,-6.23811457856712,0.009,0.25,0.0169051964662478,"AC092119.2","3","Down in KO"
6.04702521322398e-07,-5.71020034782638,0.009,0.25,0.0182081976195387,"AL353708.3","3","Down in KO"
6.13036636644249e-07,-4.43916845884349,0.009,0.25,0.018459146165995,"LINC02175","3","Down in KO"
8.73942527749377e-07,-4.71594490703827,0.009,0.25,0.0263152834530615,"C12orf56","3","Down in KO"
8.73942556672286e-07,-4.48560278144698,0.009,0.25,0.0263152843239592,"SCHIP1","3","Down in KO"
8.84661584773938e-07,-4.47932449264851,0.009,0.25,0.0266380449791281,"RLF","3","Down in KO"
1.18236894089889e-06,-4.69464475950177,0.009,0.25,0.0356023111794064,"CORT","3","Down in KO"
1.19653553430433e-06,-4.58400777936546,0.009,0.25,0.0360288814734375,"AC007686.3","3","Down in KO"
1.2108653575011e-06,-4.69888937186813,0.009,0.25,0.0364603667797156,"SEC14L6","3","Down in KO"
1.38756097817024e-06,-5.02376005706848,0.01,0.25,0.041780848613684,"TMEM190","3","Down in KO"
1.42659338100558e-06,-3.69155546878288,0.085,0.75,0.042956153295459,"IQCD","3","Down in KO"
1.47108365451846e-06,-5.0031278665671,0.01,0.25,0.0442957999212052,"TPPP","3","Down in KO"
1.55354274847982e-06,-4.52426968256288,0.038,0.5,0.0467787256994757,"SPOCK3","3","Down in KO"
1.59617695381622e-06,-4.41266909368285,0.01,0.25,0.0480624842563603,"RIMS3","3","Down in KO"
1.63375634817996e-06,-4.57864449558037,0.01,0.25,0.0491940374000468,"SPATA18","3","Down in KO"
1.64228545828096e-06,-4.39658393727837,0.04,0.5,0.0494508574342981,"INSR","3","Down in KO"
1.65286352626562e-06,-4.65384506377127,0.01,0.25,0.0497693736393842,"GMIP","3","Down in KO"
1.67218539424186e-06,-4.16919457007077,0.01,0.25,0.0503511744060167,"TAS2R14","3","NS"
2.07518392163917e-06,-3.77746056388282,0.038,0.5,0.062485863064477,"NR4A1","3","NS"
2.09046345555533e-06,-5.45600510411866,0.01,0.25,0.0629459451102264,"NPY1R","3","NS"
2.22507607430837e-06,-4.6254482768242,0.01,0.25,0.0669992656734992,"COL4A4","3","NS"
2.25049096912254e-06,-4.38383785146041,0.01,0.25,0.067764533571249,"CCND2-AS1","3","NS"
2.51904015167245e-06,-3.75573715407512,0.089,0.75,0.0758508180070092,"AC068724.3","3","NS"
2.67527798237843e-06,-5.295098220604,0.01,0.25,0.0805552953273969,"RRAD","3","NS"
2.85981936141681e-06,-4.49273915875396,0.01,0.25,0.0861120207916214,"GIPC2","3","NS"
2.92959326254812e-06,-4.41552788498343,0.04,0.5,0.0882129827285865,"BAK1","3","NS"
2.95678091853912e-06,-4.49569251568964,0.01,0.25,0.0890316302381314,"AC006547.1","3","NS"
2.98979660914922e-06,-4.46184582439476,0.01,0.25,0.090025765698092,"PCYT1B","3","NS"
3.24503991445789e-06,-6.22142679470816,0.011,0.25,0.0977113968642414,"PARTICL","3","NS"
3.77171177864476e-06,-4.56017982011888,0.043,0.5,0.113570013366772,"SORD","3","NS"
3.79825214073765e-06,-4.74581396524278,0.01,0.25,0.114369170209751,"AC010255.1","3","NS"
3.88172611642942e-06,-4.55225690928047,0.01,0.25,0.116882655091806,"LRP4-AS1","3","NS"
3.9884841247958e-06,-6.57745241509928,0.011,0.25,0.120097245481726,"EDIL3","3","NS"
4.25070383033113e-06,-5.75548752283288,0.011,0.25,0.127992943035101,"AP000721.2","3","NS"
4.29598287253344e-06,-5.65128340680953,0.011,0.25,0.129356340274855,"UNC5C","3","NS"
4.29598287253344e-06,-5.46840574477597,0.011,0.25,0.129356340274855,"STMN2","3","NS"
4.74909793499054e-06,-3.06137881835295,0.173,1,0.1430000879205,"HIBCH","3","NS"
4.93238026177521e-06,-4.14748002861863,0.011,0.25,0.148518902062313,"MAOB","3","NS"
4.93238026177521e-06,-4.05785744526841,0.011,0.25,0.148518902062313,"TMSB15B-AS1","3","NS"
5.03844078989775e-06,-4.44733803924739,0.011,0.25,0.151712490624611,"AL139383.1","3","NS"
5.03844091599206e-06,-4.29063874137965,0.011,0.25,0.151712494421437,"JOSD2","3","NS"
5.06857737773064e-06,-6.37232701944014,0.011,0.25,0.152619933420847,"AC010319.4","3","NS"
5.22930945627318e-06,-6.0813762621881,0.011,0.25,0.157459737037842,"AC108047.1","3","NS"
5.89257734141194e-06,-4.18110939064874,0.044,0.5,0.177431396327255,"BAALC","3","NS"
6.47052202133406e-06,-4.41232665123319,0.011,0.25,0.19483388858439,"PPP1R12A-AS1","3","NS"
7.6267937213209e-06,-3.50351858154592,0.097,0.75,0.229650385742694,"TMEM184C","3","NS"
7.96233747382141e-06,-6.09808678443396,0.012,0.25,0.239753943674237,"PCF11-AS1","3","NS"
8.14340610815556e-06,-4.16168865771021,0.011,0.25,0.245206101322672,"AC018752.1","3","NS"
8.14340610815556e-06,-4.2796270032147,0.011,0.25,0.245206101322672,"ULBP2","3","NS"
8.14340610815556e-06,-4.56905728208562,0.011,0.25,0.245206101322672,"AC026471.1","3","NS"
8.25549582992044e-06,-3.87992223418128,0.044,0.5,0.248581234934734,"TRIB1","3","NS"
8.31119378502706e-06,-4.22862152572644,0.011,0.25,0.25025835606095,"CGN","3","NS"
8.71638302730746e-06,-3.82105616389933,0.044,0.5,0.262459009335255,"ITIH5","3","NS"
1.01476426721772e-05,-5.95517457413623,0.012,0.25,0.305555668501928,"EFCAB6-AS1","3","NS"
1.03620200787508e-05,-4.2905835756414,0.011,0.25,0.312010786591266,"ZBTB11-AS1","3","NS"
1.03620200787508e-05,-4.34474602818483,0.011,0.25,0.312010786591266,"NPEPL1","3","NS"
1.04660604783184e-05,-4.09368094099677,0.011,0.25,0.315143547062644,"DTX4","3","NS"
