"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
0,-11.8078139738648,0,0.779,0,"S100A6","4","Down in KO"
2.12334960445537e-273,-7.02100610600368,0.006,0.583,6.39361799397558e-269,"AC092957.1","4","Down in KO"
1.4452705406005e-246,-6.07848126839248,0.007,0.546,4.35185412480218e-242,"CLEC11A","4","Down in KO"
2.04018433925434e-242,-4.6163902050983,0.057,0.883,6.14319906392874e-238,"ECRG4","4","Down in KO"
1.18830231242519e-230,-10.3044266248387,0,0.423,3.57809709294349e-226,"TUSC1","4","Down in KO"
3.02746940344202e-223,-5.70589182720626,0.027,0.663,9.11601312070427e-219,"LINC02609","4","Down in KO"
1.10312905820886e-181,-6.1144841032883,0.004,0.393,3.3216319071727e-177,"C19orf81","4","Down in KO"
6.79303398553462e-171,-4.1622321622983,0.028,0.577,2.04545046338433e-166,"EMC10","4","Down in KO"
3.89559437754927e-163,-9.87103281675989,0,0.301,1.17300242302386e-158,"ECHDC3","4","Down in KO"
9.79335855943503e-150,-4.20303397992503,0.028,0.528,2.94887819583148e-145,"ZIC4","4","Down in KO"
1.85198305455768e-136,-4.65014496458112,0.01,0.368,5.57650617557862e-132,"JOSD2","4","Down in KO"
2.66897067394954e-107,-8.52987949459821,0.002,0.227,8.03653759632946e-103,"CHCHD2","4","Down in KO"
3.16329470608336e-103,-8.7625096127718,0,0.19,9.52499668948762e-99,"ZNF680","4","Down in KO"
4.8217049471485e-101,-3.25149563665595,0.138,0.761,1.45186357663588e-96,"ZIC1","4","Down in KO"
8.95008401256638e-101,-5.7681605983934,0.002,0.221,2.69495979702386e-96,"AC092958.1","4","Down in KO"
1.30757952877163e-99,-6.84559544529891,0.001,0.196,3.93725271908426e-95,"BARHL2","4","Down in KO"
6.79138403196698e-90,3.70614515776158,1,0.485,2.04495364586558e-85,"IFI27","4","Up in KO"
3.86855947575764e-85,-4.66009482395853,0.009,0.252,1.16486194374538e-80,"IQCA1","4","Down in KO"
2.51300481258052e-84,1.93961307879399,1,1,7.56690879116122e-80,"B2M","4","Up in KO"
2.63561059533396e-84,3.76533315500967,0.967,0.35,7.93608706361008e-80,"BST2","4","Up in KO"
2.29788066038834e-83,-3.26002466305253,0.061,0.503,6.91914845649534e-79,"JAM2","4","Down in KO"
1.54831198155421e-81,-4.63261676274041,0.014,0.282,4.66212220765787e-77,"SFRP2","4","Down in KO"
5.8897442702787e-77,-4.0343237594951,0.014,0.27,1.77346089722362e-72,"EPHA3","4","Down in KO"
7.59582181124862e-77,-8.12018463284525,0,0.141,2.28717790558507e-72,"ZNF107","4","Down in KO"
7.59582181124862e-77,-8.34908844980296,0,0.141,2.28717790558507e-72,"AC073349.4","4","Down in KO"
1.00184250915145e-73,-3.01140159283205,0.115,0.626,3.01664797930593e-69,"AC004540.2","4","Down in KO"
5.20268739595821e-73,2.52969633712337,0.971,0.724,1.56658120179698e-68,"HLA-C","4","Up in KO"
1.54128978494307e-72,2.33286726833933,0.988,0.853,4.64097767144207e-68,"HLA-B","4","Up in KO"
1.69554058113266e-72,2.95136824758875,0.959,0.497,5.10544224384855e-68,"IFITM1","4","Up in KO"
2.8428589040526e-70,-8.99226546666746,0,0.129,8.56013244599279e-66,"HIST1H1A","4","Down in KO"
9.11714071116984e-70,-4.43420481668482,0.011,0.233,2.74526223954035e-65,"RLF","4","Down in KO"
1.79610029733102e-69,-3.87946354193915,0.012,0.239,5.40823760529342e-65,"NEFL","4","Down in KO"
1.0343439766566e-67,-4.51381641406732,0.006,0.19,3.1145131481107e-63,"LRRC4B","4","Down in KO"
1.333626699663e-67,1.81941043369596,1,0.926,4.01568335535527e-63,"IFI6","4","Up in KO"
2.19905158938955e-66,2.46708712412337,0.971,0.521,6.62156424081087e-62,"ISG15","4","Up in KO"
4.56285557483719e-66,-4.64255992782363,0.004,0.172,1.37392144213923e-61,"BCAT1","4","Down in KO"
1.65481631818706e-63,-5.97849411800399,0.001,0.129,4.98281741569305e-59,"ZNF138","4","Down in KO"
1.49881598639949e-61,1.55804575399297,1,0.963,4.51308481664751e-57,"IFITM3","4","Up in KO"
6.29240268197696e-61,-1.30351824432121,0.864,0.988,1.89470537157008e-56,"RPS10","4","Down in KO"
1.36602819978926e-60,-6.60944032913028,0.001,0.129,4.11324751238544e-56,"VSNL1","4","Down in KO"
1.39575071348687e-60,-5.94638608376801,0.001,0.129,4.20274497338032e-56,"SOX1-OT","4","Down in KO"
7.83334552077851e-59,-2.76098283388501,0.125,0.583,2.35869866976162e-54,"CRNDE","4","Down in KO"
8.07619715419894e-59,-3.28781124573687,0.026,0.294,2.43182372510084e-54,"SIGIRR","4","Down in KO"
1.61801085105461e-57,-2.88441488462915,0.057,0.411,4.87199247361054e-53,"FGF12","4","Down in KO"
1.82802479545532e-57,-2.07071209791762,0.1,0.546,5.50436546159552e-53,"NOVA1","4","Down in KO"
4.26303088655466e-57,-3.09109646230124,0.05,0.38,1.28364123025047e-52,"CADPS2","4","Down in KO"
1.13895601899526e-54,-2.1521488814712,0.121,0.577,3.42951046879663e-50,"TSTD1","4","Down in KO"
1.15301718971599e-53,-6.60932849512364,0,0.104,3.47185005995383e-49,"TUBB4A","4","Down in KO"
6.3342489319208e-53,3.42375224550243,0.806,0.202,1.90730569589067e-48,"IFI44L","4","Up in KO"
3.83335949702989e-51,-2.99968247681397,0.049,0.356,1.15426287815067e-46,"STRIP2","4","Down in KO"
4.71135696043384e-51,2.03124278314503,0.909,0.675,1.41863669435623e-46,"LY6E","4","Up in KO"
4.96133634949057e-51,-4.16585722521618,0.004,0.141,1.49390798819511e-46,"TOX","4","Down in KO"
