"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.35231411041626e-16,0.664840324452639,0.391,0.659,7.08305301787441e-12,"6","PSMB6"
4.58226737060877e-16,0.282497383661402,0.851,0.969,1.37976652796401e-11,"6","RPS26"
4.76021175267736e-16,0.632868636150383,0.404,0.687,1.43334736084868e-11,"6","HMGN1"
7.83915363307762e-16,1.38162381014813,0.492,0.632,2.360447550456e-11,"6","NDUFB3"
8.96046996332834e-16,0.930091255751286,0.3,0.492,2.6980871106578e-11,"6","GTF2A2"
9.76414009139715e-16,0.547492393513016,0.417,0.71,2.9400802229206e-11,"6","PSMB5"
1.1897554950054e-15,0.962081989283936,0.155,0.253,3.58247277101076e-11,"6","PPP1R7"
1.40891327974745e-15,0.869999509427473,0.322,0.541,4.24237877664755e-11,"6","ELOC"
2.39646659528441e-15,0.926383221006521,0.23,0.368,7.21600056506089e-11,"6","SKA2"
2.93238797107729e-15,0.937495882788875,0.158,0.255,8.82971341971082e-11,"6","MTX2"
3.43235759510794e-15,0.992474579928649,0.172,0.273,1.03351719546295e-10,"6","IMMP1L"
5.24332323025177e-15,0.842626373525992,0.351,0.581,1.57881705786111e-10,"6","PET100"
6.70312504933403e-15,0.496422004499086,0.673,0.894,2.01837798360497e-10,"6","ELOB"
1.0583463251269e-14,0.994534310444945,0.215,0.344,3.1867866195896e-10,"6","PSMD14"
1.24216734944255e-14,0.308490437395443,0.855,0.968,3.74029010590645e-10,"6","RPLP2"
1.28096764404767e-14,0.508515153246913,0.687,0.907,3.85712167299192e-10,"6","H3F3B"
1.31728229645068e-14,1.57739513961585,0.406,0.447,3.96646872284265e-10,"6","MARCKS"
1.60143376203467e-14,0.706965767904586,0.389,0.648,4.82207720086261e-10,"6","SLIRP"
2.99336978539266e-14,1.06530571397045,0.278,0.455,9.01333576079583e-10,"6","XRCC5"
4.28730890388911e-14,1.05570149925427,0.17,0.268,1.29095158405005e-09,"6","HRAS"
4.4385268474838e-14,0.697127434998243,0.396,0.658,1.33648481904585e-09,"6","SF3B6"
4.57312719470909e-14,0.556941587320443,0.681,0.894,1.37701432959885e-09,"6","EIF1"
4.79928833262195e-14,1.64340083174833,0.266,0.228,1.4451137098358e-09,"6","ZIC1"
5.44043879320377e-14,1.02015521082806,0.533,0.723,1.63817052502159e-09,"6","SRP9"
5.54310807226155e-14,0.981704667524085,0.283,0.453,1.66908527163867e-09,"6","STRAP"
5.74092109171472e-14,0.969970674175883,0.238,0.377,1.72864874992622e-09,"6","FKBP3"
5.99627523358261e-14,1.04419989264073,0.188,0.294,1.80553843558406e-09,"6","SVBP"
8.03196568019548e-14,0.929604107068739,0.294,0.47,2.41850518596366e-09,"6","PGAM1"
8.50276448760374e-14,0.838638201822786,0.363,0.599,2.56026741486236e-09,"6","DYNLRB1"
9.1360605689544e-14,0.751892745965197,0.604,0.827,2.75095919791786e-09,"6","ATP5ME"
9.56815546166938e-14,0.825622277500233,0.342,0.568,2.88106729106327e-09,"6","RTRAF"
1.36933605024447e-13,1.0040689340467,0.168,0.263,4.12320778089113e-09,"6","HIKESHI"
1.37543056535137e-13,0.929290802890273,0.307,0.493,4.14155897532951e-09,"6","POLR2K"
1.41933998068325e-13,0.753830482562281,0.61,0.829,4.27377461583532e-09,"6","ATP5MD"
2.77985125437134e-13,1.01330652788078,0.183,0.287,8.37041011203754e-09,"6","EVL"
2.88025366381183e-13,0.718499117263429,0.403,0.662,8.6727318071038e-09,"6","CTNNB1"
3.6012733131591e-13,0.775962710410924,0.393,0.666,1.08437940732534e-08,"6","SSB"
3.94336722610374e-13,0.968651441409114,0.305,0.489,1.1873873054521e-08,"6","FKBP1A"
4.62960595362792e-13,0.671330953942157,0.607,0.844,1.3940206486969e-08,"6","PPIA"
4.85669177287471e-13,1.61422014134454,0.258,0.227,1.4623984597303e-08,"6","TCF7L2"
5.73188606623914e-13,0.693848719495072,0.632,0.848,1.72592821340527e-08,"6","ATP5PF"
5.77637950415203e-13,0.286934189492724,0.516,0.825,1.73932563249522e-08,"6","MGST3"
8.10091762050427e-13,0.572251761476391,0.656,0.876,2.43926730471004e-08,"6","CALM2"
8.90249659728848e-13,0.359060105270678,0.517,0.83,2.68063075040953e-08,"6","ATP6V1G1"
1.28342368685816e-12,0.982106633782703,0.562,0.756,3.8645170634986e-08,"6","SELENOW"
1.5264077048552e-12,0.656213607456871,0.618,0.872,4.59616624008948e-08,"6","YWHAE"
2.41297015979954e-12,1.17585957563755,0.529,0.723,7.2656944481724e-08,"6","PPDPF"
2.44843098845886e-12,0.403707459682876,0.745,0.934,7.37247054934849e-08,"6","RPSA"
2.92114586269778e-12,0.921864605250459,0.343,0.567,8.7958623071693e-08,"6","SNRPF"
4.27373994967947e-12,1.15711776225448,0.514,0.686,1.28686583624799e-07,"6","YWHAQ"
5.9073398806238e-12,1.07171664428424,0.175,0.269,1.77875911145463e-07,"6","RTL8C"
9.15163689209041e-12,0.542217688810053,0.45,0.741,2.75564938457734e-07,"6","ARPC3"
9.37542760810936e-12,0.87088519407322,0.346,0.563,2.82303500707781e-07,"6","UQCC2"
9.59637177901527e-12,0.804557266311547,0.594,0.836,2.88956350637929e-07,"6","YBX1"
1.48542164716228e-11,0.916139786343556,0.348,0.558,4.47275312177033e-07,"6","PFDN2"
1.65704631246519e-11,0.647064578827689,0.622,0.856,4.98953215146393e-07,"6","COX6B1"
1.8997181338026e-11,0.967441631453959,0.548,0.778,5.720241272693e-07,"6","RAN"
1.90201960734987e-11,0.3158106484432,0.878,0.976,5.72717123969119e-07,"6","TPT1"
3.08052152470519e-11,0.397561672010311,0.483,0.797,9.27575836303979e-07,"6","SEC61B"
3.26328064853621e-11,0.928274810712936,0.562,0.777,9.82606436080737e-07,"6","HSPA8"
3.78897371016469e-11,0.953436991151756,0.326,0.518,1.14089787386769e-06,"6","LSM4"
3.9372013964316e-11,0.889577021293238,0.341,0.551,1.18553071247952e-06,"6","LSM3"
3.96135721648952e-11,1.36743810795552,0.44,0.525,1.19280427145716e-06,"6","SOX4"
4.02838710177385e-11,0.505496287938916,0.468,0.761,1.21298764021512e-06,"6","MYL12B"
4.92648524698544e-11,0.409503154917804,0.4,0.6,1.48341397271979e-06,"6","LDHA"
5.4307119248508e-11,1.1264863186577,0.213,0.325,1.63524166769182e-06,"6","HDAC2"
5.93551146640527e-11,0.840871438940639,0.365,0.584,1.78724185764929e-06,"6","SLC25A5"
6.45512929539907e-11,0.813192731204806,0.393,0.639,1.94370398213761e-06,"6","POLR2I"
1.02965543445119e-10,0.920956211028872,0.548,0.778,3.10039547867598e-06,"6","ERH"
1.09617269348278e-10,0.528805685981899,0.682,0.909,3.30068559734601e-06,"6","RPL31"
1.16168240409069e-10,1.09847489479481,0.256,0.388,3.49794188695747e-06,"6","MZT2A"
1.42356117990909e-10,0.433423702631214,0.484,0.79,4.28648506882427e-06,"6","NDUFA11"
1.68612437249427e-10,0.309440159646086,0.756,0.944,5.07708909801748e-06,"6","RPL35"
2.02147292051545e-10,1.06201941569518,0.248,0.377,6.08685711096408e-06,"6","DYNC1I2"
2.24384816364609e-10,0.271542797133482,0.824,0.962,6.75645120555476e-06,"6","RPS21"
3.00275286878056e-10,0.279070126275435,0.836,0.965,9.04158916318515e-06,"6","NACA"
3.260814923824e-10,0.481563322910856,0.472,0.777,9.81863981712644e-06,"6","SNRPD2"
3.82914950586e-10,0.740135796722934,0.396,0.632,1.15299520770951e-05,"6","NDUFS6"
4.56300432241262e-10,1.19599486986891,0.24,0.363,1.37396623152166e-05,"6","PAFAH1B3"
5.58143952403623e-10,0.78475500148656,0.413,0.668,1.68062725508255e-05,"6","GABARAPL2"
5.58839305043587e-10,0.823679479064019,0.375,0.599,1.68272103141675e-05,"6","EIF5A"
5.7723910155683e-10,0.311020923764858,0.537,0.853,1.73812465869777e-05,"6","TBCA"
7.42199217892714e-10,0.654236315470477,0.429,0.718,2.23483606499675e-05,"6","PTGES3"
9.66819148526742e-10,0.963701739643694,0.328,0.515,2.91118913812887e-05,"6","ATP5F1B"
2.34551192363406e-09,1.17139958384084,0.254,0.383,7.06257095325451e-05,"6","GNAI2"
2.38244365314821e-09,1.10034131829489,0.225,0.332,7.17377608399459e-05,"6","MOB4"
2.68523268050022e-09,0.682432705171159,0.599,0.835,8.0855041242542e-05,"6","PRDX2"
2.69725319832528e-09,1.00357678350324,0.533,0.718,8.12169910547726e-05,"6","NDUFB1"
3.68665436809296e-09,1.16929361346117,0.33,0.514,0.000111008849677647,"6","MORN2"
6.98010424298394e-09,0.715638386775174,0.423,0.687,0.000210177918860489,"6","COX7A2L"
8.22024476278992e-09,0.393474782202709,0.489,0.805,0.000247519790052367,"6","NDUFC2"
9.19175373852182e-09,1.09851856380985,0.176,0.26,0.000276772896820631,"6","MZT1"
9.57798593592477e-09,0.752509115129069,0.428,0.688,0.000288402734516631,"6","MICOS10"
9.75570429833098e-09,0.820377184122413,0.572,0.79,0.000293754012127044,"6","CALM1"
1.24958483402582e-08,0.55444858371791,0.476,0.769,0.000376262489373514,"6","ATP5IF1"
1.38467084395617e-08,1.28426255978193,0.181,0.267,0.000416938237823642,"6","SPA17"
1.88765890934769e-08,1.1416867545705,0.18,0.272,0.000568392974193682,"6","CFAP126"
2.74527440918718e-08,0.862606452733482,0.389,0.613,0.000826629577350353,"6","KRT10"
6.24969258607483e-08,0.342465387532719,0.548,0.861,0.00188184493459299,"6","SOD1"
1.2790865961109e-07,0.576097930494462,0.609,0.856,0.00385145764954953,"6","GPX4"
1.30829387081109e-07,0.335378258573138,0.727,0.934,0.00393940367439928,"6","UBA52"
1.99140763785974e-07,0.655801217417055,0.446,0.71,0.00599632753835948,"6","NDUFB2"
4.69339749227965e-07,0.332441534972952,0.536,0.854,0.0141322891890033,"6","HNRNPA2B1"
4.99886567894944e-07,0.821592361192456,0.388,0.599,0.0150520844458847,"6","CDK2AP1"
7.7632519841086e-07,1.01855869820184,0.36,0.561,0.0233759280493494,"6","UBE2E3"
8.77620315572238e-07,1.16338273718818,0.305,0.452,0.0264260253221956,"6","TBCB"
1.11945933299868e-06,1.23447337353326,0.438,0.536,0.0337080399759232,"6","FABP5"
1.16823718756891e-06,0.592950046497328,0.468,0.751,0.0351767899548873,"6","NEDD8"
1.21769005320177e-06,1.29764502293705,0.388,0.447,0.0366658651919586,"6","MAP1B"
1.79657516850206e-06,1.0870167776593,0.356,0.562,0.0540966748987656,"6","SNRPD1"
2.07863796054801e-06,0.690415293606403,0.606,0.837,0.0625898676300611,"6","PRDX5"
3.12330560264145e-06,0.9871693561994,0.332,0.499,0.0940458550011366,"6","ODC1"
4.02405675112916e-06,0.496783483435915,0.494,0.776,0.12116837283325,"6","SLC25A6"
4.06032075021362e-06,0.396528314195955,0.649,0.89,0.122260318109682,"6","ATP5MC2"
4.40031094757188e-06,0.277965719871197,0.543,0.837,0.132497762942337,"6","EEF1B2"
5.33331554231272e-06,0.950836117695307,0.521,0.734,0.160591464294578,"6","CFL1"
7.27399609245429e-06,0.426778856366382,0.531,0.832,0.219027296339891,"6","COMMD6"
1.00969051882937e-05,0.422121606758771,0.516,0.823,0.304027912124711,"6","HNRNPA1"
1.22085412810542e-05,0.279224987940185,0.836,0.967,0.367611386513822,"6","RPL21"
1.27029857439427e-05,1.1367027212536,0.325,0.481,0.38249960373586,"6","PFN2"
1.56989659439308e-05,0.589740975493092,0.628,0.875,0.4727115635377,"6","HSBP1"
1.84255971097741e-05,1.29952055603669,0.198,0.278,0.554813154572407,"6","DTYMK"
2.27068354695342e-05,1.42536589691734,0.352,0.395,0.683725522823143,"6","BEX1"
2.89700085628637e-05,0.390873496943731,0.535,0.834,0.87231592783639,"6","PARK7"
4.50581239486882e-05,1.10327827019114,0.518,0.718,1,"6","BASP1"
7.17030078755771e-05,0.656852988412773,0.448,0.702,1,"6","COX5A"
0.000102184432038834,1.10966228281458,0.562,0.816,1,"6","HMGB1"
0.000141860728110103,0.272161554403445,0.739,0.942,1,"6","RPL23A"
0.000161771064937345,0.410722145356146,0.868,0.979,1,"6","FTL"
0.000170322144840011,1.24599529252634,0.447,0.578,1,"6","TUBB4B"
0.00025252110318678,1.20121045006327,0.21,0.281,1,"6","TCEAL7"
0.000605230392408256,0.520160811914137,0.602,0.854,1,"6","PEBP1"
0.000697537688184811,0.554514637380249,0.623,0.866,1,"6","UQCR11"
0.000767789726413,1.55261839332534,0.317,0.354,1,"6","FEZ1"
0.00120930861463477,1.54572534502407,0.194,0.258,1,"6","TUBA1C"
0.00124352317898161,0.569763878333453,0.613,0.874,1,"6","HSP90AA1"
0.00126308410110964,0.85983768501729,0.525,0.744,1,"6","TXN"
0.00146214183203188,1.58204931292063,0.277,0.303,1,"6","C1orf194"
0.00201447891484066,0.950032664028532,0.5,0.725,1,"6","SNRPG"
0.00202879754931137,0.313498307256159,0.723,0.93,1,"6","RPLP0"
0.00210007733070775,0.815521964625195,0.444,0.695,1,"6","RBX1"
0.00247389898098101,1.51819043589132,0.219,0.293,1,"6","ALYREF"
0.00295726119480631,0.601772056758592,0.478,0.746,1,"6","PSMA7"
0.0031435375346531,0.392110762576384,0.568,0.854,1,"6","OST4"
0.00409609289113682,0.771783714715001,0.218,0.277,1,"6","GPM6B"
0.00423533634389082,0.492158973006963,0.548,0.833,1,"6","PRDX1"
0.00486687052782312,0.79673471837763,0.521,0.752,1,"6","HMGN3"
0.00517877941750229,0.532809251270068,0.514,0.801,1,"6","NDUFB11"
0.00661314555466523,0.752997844783025,0.448,0.7,1,"6","SRSF9"
0.00989563246319156,1.3410273765687,0.289,0.394,1,"6","VBP1"
2.81590426598374e-141,0.72928692921303,0.91,0.976,8.47896933530363e-137,"7","FTL"
1.4882999145342e-138,0.652682901412624,0.96,0.869,4.48141987265394e-134,"7","IFI27"
1.8955993438509e-125,0.253184584362461,0.172,0.527,5.70783918426945e-121,"7","CBX5"
5.26649648007318e-120,0.300552092712853,0.132,0.451,1.58579475511484e-115,"7","ARL1"
9.80067736010204e-118,0.254835259381613,0.147,0.471,2.95108195990033e-113,"7","MAGED2"
9.49975864109088e-117,0.265986321849664,0.152,0.481,2.86047232441888e-112,"7","SCP2"
2.77187048406375e-116,0.30622504458841,0.188,0.545,8.34637921456436e-112,"7","ALKBH7"
1.89226428510497e-114,0.37415446972929,0.992,0.995,5.69779698887958e-110,"7","RPL41"
2.14754933871628e-114,0.26921584450088,0.172,0.513,6.4664858138086e-110,"7","PSMA1"
1.31238591191148e-112,0.297525009611822,0.193,0.55,3.95172521935666e-108,"7","AP2M1"
2.07396218576349e-112,0.413741281741439,0.176,0.519,6.24490753755243e-108,"7","SH3BGRL"
3.59782305050462e-112,0.25554363673715,0.164,0.497,1.08334049873745e-107,"7","COA3"
1.20783425672264e-111,0.290594567250148,0.146,0.462,3.63690973041753e-107,"7","DNAJC19"
1.86657553166614e-111,0.273662552197581,0.187,0.54,5.62044558339992e-107,"7","DCTN3"
4.51189750574088e-111,0.324606604215937,0.165,0.496,1.35857745795364e-106,"7","ADH5"
4.15625635674036e-110,0.332217836864228,0.184,0.53,1.25149035157809e-105,"7","DNPH1"
1.71314365201608e-109,0.257857933905521,0.218,0.592,5.15844685058561e-105,"7","NDUFA5"
1.06771162241762e-108,0.27103466075594,0.167,0.497,3.21498646626168e-104,"7","GHITM"
6.4862200250518e-108,0.312310373611761,0.182,0.523,1.95306571174335e-103,"7","TSPO"
2.02721068871889e-107,0.317781004787111,0.212,0.577,6.10413410480144e-103,"7","ARL3"
2.17781133343895e-107,0.337836999366105,0.155,0.471,6.55760770611803e-103,"7","MRPL43"
2.46005054071792e-107,0.279331553488815,0.161,0.48,7.40745818315574e-103,"7","UBE2V1"
1.12371487404384e-106,0.258528935989168,0.187,0.53,3.3836178572334e-102,"7","HNRNPD"
3.06909199737331e-106,0.265091877247126,0.137,0.436,9.24134291329078e-102,"7","TAX1BP1"
5.48954772144658e-106,0.291459821665085,0.201,0.552,1.65295771440478e-101,"7","TXNL4A"
7.38452524126344e-106,0.368101723849841,0.177,0.513,2.22355439539683e-101,"7","PNKD"
1.04323530301986e-105,0.299120904308137,0.165,0.488,3.14128582092311e-101,"7","SSR3"
1.4582075721787e-105,0.364493897599328,0.185,0.52,4.39080882058727e-101,"7","ARL6IP4"
1.60524726855126e-105,0.259590857150707,0.139,0.439,4.83356005033469e-101,"7","PCBD1"
1.69532203226177e-105,0.278129671524491,0.141,0.442,5.10478417134341e-101,"7","FUS"
2.32341808141344e-105,0.272408519639201,0.198,0.548,6.99604418494402e-101,"7","ELOC"
2.57361763859594e-105,0.282364413856314,0.147,0.452,7.74942007157624e-101,"7","UBE2M"
3.92736329945704e-105,0.312993494242459,0.192,0.534,1.18256836309951e-100,"7","CSDE1"
5.11106504157292e-105,0.264421575314733,0.149,0.456,1.53899279466802e-100,"7","HDLBP"
5.54013804151971e-105,0.285329774690281,0.225,0.593,1.668190965682e-100,"7","EIF4G2"
5.91816738327454e-105,0.314151780818326,0.18,0.513,1.7820193807778e-100,"7","TALDO1"
8.46145426160809e-105,0.264125993996441,0.252,0.648,2.54782849271281e-100,"7","ATP6V1F"
3.28995467871152e-104,0.321879571014622,0.202,0.548,9.90638253306827e-100,"7","MRPS24"
3.47715322790481e-104,0.337938234492973,0.146,0.448,1.04700560845442e-99,"7","UXT"
4.41279995791683e-104,0.262704000863999,0.197,0.539,1.32873819532834e-99,"7","MDH2"
6.37871531105166e-104,0.328566567150535,0.145,0.446,1.92069496731077e-99,"7","NARS"
4.40408706246174e-103,0.264089105622589,0.142,0.438,1.32611465537785e-98,"7","NDUFS3"
1.0090054305163e-102,0.352197395615761,0.183,0.51,3.03821625182764e-98,"7","MORF4L2"
1.17021001632281e-102,0.264040355995108,0.226,0.597,3.52361938014962e-98,"7","TOMM20"
1.21582137883595e-102,0.257524078455865,0.111,0.385,3.66095975381292e-98,"7","IFI27L1"
2.99557609236564e-102,0.296518445428891,0.136,0.425,9.01997917172218e-98,"7","SPART"
7.09212859263382e-102,0.257709058433524,0.256,0.649,2.13551084052797e-97,"7","ATP5PD"
7.30977438941024e-102,0.34656870901315,0.211,0.565,2.20104616639532e-97,"7","PSIP1"
8.61020212597242e-102,0.284145594080876,0.159,0.467,2.59261796215156e-97,"7","EIF1AX"
8.85376742220414e-102,0.302061898868547,0.223,0.59,2.66595790849989e-97,"7","NDUFAF3"
1.55106624339009e-101,0.33536831676381,0.168,0.485,4.67041556547189e-97,"7","PHB"
2.13226070937511e-101,0.310862255832665,0.13,0.416,6.42045022199939e-97,"7","CUEDC2"
2.78713463056484e-101,0.328084859230293,0.167,0.481,8.39234108609378e-97,"7","TRAPPC1"
3.08244454746402e-101,0.284676142720863,0.233,0.602,9.2815487768689e-97,"7","EIF1B"
3.4728534255949e-101,0.306790001923951,0.124,0.402,1.04571089498088e-96,"7","NSRP1"
5.28753012073515e-101,0.381849532397838,0.169,0.488,1.59212819465456e-96,"7","TOP1"
5.66093497309527e-101,0.30714642160336,0.144,0.439,1.70456412974872e-96,"7","SDHC"
6.00159498207775e-101,0.364150134827126,0.156,0.463,1.80714026505343e-96,"7","MRPS26"
8.66103865495068e-101,0.377469694363497,0.173,0.494,2.6079253493922e-96,"7","ARL2"
1.31902632020506e-100,0.331355844663403,0.22,0.579,3.97172015276944e-96,"7","SAT2"
1.38007582374092e-100,0.293892103990799,0.194,0.527,4.15554631286627e-96,"7","PAIP2"
1.77500404493989e-100,0.375725054141213,0.173,0.496,5.34471467971849e-96,"7","LAMTOR1"
2.15415380144752e-100,0.349569950062753,0.213,0.566,6.48637251153862e-96,"7","FXR1"
2.34240745725348e-100,0.277787942530136,0.147,0.444,7.05322309453596e-96,"7","LAMTOR2"
5.04898555135405e-100,0.289754337499251,0.159,0.466,1.52030003936822e-95,"7","CLIC1"
6.29238147106072e-100,0.370772143759744,0.185,0.514,1.89469898475109e-95,"7","PSMB2"
6.74781894375129e-100,0.29407281403066,0.216,0.571,2.03183576215295e-95,"7","CHURC1"
7.68030987240046e-100,0.385071861343868,0.201,0.543,2.3126181056785e-95,"7","GTF2H5"
8.16365846468447e-100,0.261212210057473,0.243,0.624,2.45815920030114e-95,"7","NDUFV2"
1.10033966271936e-99,0.319539137697301,0.15,0.45,3.31323275841426e-95,"7","TFG"
1.31426938374613e-99,0.278612128778921,0.239,0.61,3.95739654139796e-95,"7","EIF4A2"
1.42271180078829e-99,0.291491414050662,0.155,0.456,4.28392750335363e-95,"7","MRPS33"
1.46324749181063e-99,0.399591414072611,0.192,0.526,4.40598452259099e-95,"7","NOL7"
1.74252169136631e-99,0.299760379918883,0.174,0.493,5.24690706487309e-95,"7","TCTEX1D2"
1.77983493885829e-99,0.290834838358505,0.184,0.504,5.35926098439619e-95,"7","EIF4B"
1.97311514191919e-99,0.300799137000668,0.12,0.395,5.94124700383288e-95,"7","C7orf50"
2.6869752165059e-99,0.42237114537111,0.156,0.46,8.09075107442091e-95,"7","CAPZB"
5.38834880751457e-99,0.255757903003707,0.149,0.443,1.62248570943071e-94,"7","PCBP1"
9.74016922461086e-99,0.312129561562253,0.243,0.62,2.93286235522258e-94,"7","ZNHIT1"
1.22814267890487e-98,0.341372032248371,0.2,0.538,3.69806042045045e-94,"7","TXNL1"
1.54558413995714e-98,0.306432745846728,0.247,0.627,4.65390840382493e-94,"7","SCAND1"
1.90277028392896e-98,0.325233580443877,0.21,0.558,5.72943160193849e-94,"7","BANF1"
2.08867328590014e-98,0.336334818715929,0.163,0.469,6.28920413117391e-94,"7","LSM2"
5.69085113535733e-98,0.336616795781456,0.203,0.541,1.71357218536744e-93,"7","ESD"
6.62715398795219e-98,0.261508519367937,0.122,0.395,1.99550233731228e-93,"7","MZT2A"
9.63638264828901e-98,0.302436214097856,0.181,0.501,2.9016111792263e-93,"7","MRFAP1"
1.20208963743114e-97,0.28554060791338,0.187,0.512,3.6196121072689e-93,"7","NDUFB6"
1.45378505208301e-97,0.294678577941446,0.117,0.388,4.37749217032714e-93,"7","ILF3"
1.75509821799012e-97,0.255065676766138,0.142,0.427,5.28477624419004e-93,"7","FUNDC2"
1.9995713833363e-97,0.376994803818161,0.177,0.497,6.02090939236395e-93,"7","FAAP20"
2.20433238456428e-97,0.259684532886899,0.141,0.426,6.63746524316152e-93,"7","PPM1G"
2.24627429721398e-97,0.329262196179665,0.182,0.506,6.76375653634103e-93,"7","CCT4"
2.34175106596722e-97,0.953597828704124,0.776,0.808,7.05124663473389e-93,"7","ISG15"
2.56272429127228e-97,0.333916964198467,0.241,0.615,7.71661911344996e-93,"7","AURKAIP1"
3.21723155530785e-97,0.263860484494601,0.146,0.437,9.68740593618747e-93,"7","GLUL"
3.53605702299492e-97,0.270626369191373,0.127,0.403,1.064742130194e-92,"7","ARF5"
6.01284798295758e-97,0.33992072535104,0.127,0.401,1.81052865614836e-92,"7","GNG10"
1.53831530235697e-96,0.27745851096661,0.156,0.452,4.63202120692707e-92,"7","RBBP4"
2.05056803944196e-96,0.346998884690258,0.124,0.397,6.17446542356367e-92,"7","FKBP8"
3.16894713131761e-96,0.32604507691799,0.137,0.421,9.54201670711045e-92,"7","RPS19BP1"
3.24211443704012e-96,0.408421459374144,0.192,0.522,9.76233078137151e-92,"7","METTL26"
7.31683005529946e-96,0.370555051437928,0.175,0.489,2.20317069795122e-91,"7","PFN2"
1.2755564586413e-95,0.45725941876423,0.155,0.451,3.84082805261481e-91,"7","MRPL27"
1.65842177787148e-95,0.374904834331145,0.243,0.615,4.99367381534882e-91,"7","DNAJC8"
2.43955791412542e-95,0.289729847273302,0.157,0.451,7.34575283522304e-91,"7","TERF2IP"
2.50799823486485e-95,0.298491768640043,0.232,0.593,7.55183348500156e-91,"7","CIAO2B"
2.72530564140927e-95,0.281695033715216,0.161,0.46,8.20616781684746e-91,"7","SMS"
2.84873587571564e-95,0.400533567731788,0.195,0.526,8.57782859536735e-91,"7","SCOC"
3.45898722792929e-95,0.309652591822995,0.187,0.507,1.04153564420179e-90,"7","RSL24D1"
4.01040696202264e-95,0.304225954418976,0.121,0.388,1.20757364033464e-90,"7","FAM50A"
4.0913451569552e-95,0.280100050386426,0.184,0.5,1.23194494021078e-90,"7","HNRNPM"
4.40005962136212e-95,0.293644074107268,0.239,0.605,1.32490195258835e-90,"7","DYNLRB1"
5.2775816081709e-95,0.383252973048218,0.161,0.463,1.58913259803634e-90,"7","ISCU"
5.67524897336637e-95,0.331919816832348,0.134,0.41,1.70887421837035e-90,"7","IFT57"
8.23309439774629e-95,0.314228130456354,0.13,0.403,2.47906705410539e-90,"7","PSMC5"
8.92590605204976e-95,0.296704386921237,0.217,0.569,2.6876795713327e-90,"7","UQCC2"
1.29934874109659e-94,0.253272195281754,0.117,0.381,3.91246899431595e-90,"7","RBM17"
1.90273405745939e-94,0.41515032886263,0.152,0.444,5.72932252041597e-90,"7","BOLA3"
1.9990933906414e-94,0.35635542621829,0.178,0.489,6.01947010856032e-90,"7","DEK"
2.29960841889673e-94,0.294795206172177,0.264,0.652,6.92435091013995e-90,"7","TIMM8B"
3.16145837495486e-94,0.376507839576601,0.192,0.515,9.51946731282657e-90,"7","HNRNPF"
3.42139787839185e-94,0.329502518341965,0.157,0.45,1.03021711516257e-89,"7","UQCRFS1"
4.02598445198457e-94,0.252481990715902,0.097,0.346,1.21226417833708e-89,"7","AKR1A1"
4.27159338929504e-94,0.39502968320518,0.13,0.404,1.28621948545063e-89,"7","CHCHD1"
4.56874293881903e-94,0.355564843737088,0.165,0.466,1.3756941863078e-89,"7","MRPL13"
5.0828743380311e-94,0.364364801063315,0.133,0.409,1.53050429192454e-89,"7","KIF5B"
6.0400276840362e-94,0.349767524524847,0.144,0.428,1.81871273594014e-89,"7","PNRC1"
1.43688189672161e-93,0.276623159543756,0.278,0.68,4.32659507921845e-89,"7","MRPL57"
1.56636725379612e-93,0.365221180523317,0.163,0.462,4.7164884379055e-89,"7","SNRPC"
1.66884562098012e-93,0.419651988715919,0.222,0.573,5.02506104933323e-89,"7","COPE"
1.8676603124914e-93,0.334577135029193,0.225,0.573,5.62371196694287e-89,"7","SNRPF"
2.57258317357089e-93,0.334121700051883,0.223,0.57,7.74630519393932e-89,"7","DDT"
2.63507452081983e-93,0.351841412149089,0.172,0.475,7.9344728896406e-89,"7","DRAP1"
3.06021286178165e-93,0.365060273595254,0.237,0.598,9.21460694811073e-89,"7","HNRNPU"
8.51133433745778e-93,0.348844054787894,0.206,0.537,2.56284788235191e-88,"7","EIF3H"
8.67731388086135e-93,0.348999515780923,0.133,0.407,2.61282598266616e-88,"7","GDI2"
1.00030441332221e-92,0.310528021423472,0.128,0.395,3.01201661895451e-88,"7","MRPS34"
1.14083476782536e-92,0.256383349786069,0.128,0.398,3.43516756939894e-88,"7","UBA2"
1.40655532273336e-92,0.359212778046272,0.179,0.496,4.23527873228243e-88,"7","COX14"
1.93568726471613e-92,0.380797372423018,0.18,0.494,5.82854792278673e-88,"7","CCDC167"
2.37363382703352e-92,0.409435350180892,0.138,0.416,7.14724881658063e-88,"7","TCEAL8"
2.48281122775749e-92,0.291294468969913,0.16,0.451,7.47599288790057e-88,"7","RSRC2"
3.34042214106835e-92,0.397100677660493,0.182,0.494,1.00583451089709e-87,"7","NGRN"
3.81149667235351e-92,0.289987611745483,0.11,0.364,1.14767976301236e-87,"7","HIGD1A"
5.23346508920396e-92,0.429570157193418,0.151,0.438,1.5758486730102e-87,"7","CCT7"
6.09612622263791e-92,0.335517278575513,0.171,0.473,1.8356045668985e-87,"7","SDCBP"
7.57912959456784e-92,0.395407623441211,0.135,0.408,2.28215171222032e-87,"7","LSM8"
7.63132524829854e-92,0.327168430055058,0.2,0.525,2.29786834551517e-87,"7","ANP32B"
