"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
8.90110922645564e-57,3.45049161107827,0.444,0.074,2.68021299917806e-52,"AGBL4","9","Up in KO"
9.13242748237961e-57,4.89460771402187,0.285,0.013,2.74986523921932e-52,"IGFBP3","9","Up in KO"
2.00690113074511e-56,-5.61970073039075,0.025,0.59,6.04297999478659e-52,"TAC1","9","Down in KO"
4.2354370435946e-56,3.65793687851813,0.48,0.1,1.27533244819677e-51,"KRT18","9","Up in KO"
5.14118842140232e-56,6.18292917661005,0.26,0.007,1.54806324556845e-51,"AC116049.2","9","Up in KO"
1.52714651418828e-55,4.17296258251802,0.437,0.074,4.59839086887232e-51,"VEGFA","9","Up in KO"
3.20008094678974e-54,-1.38877739226091,0.679,0.919,9.63576373887859e-50,"PPDPF","9","Down in KO"
4.21311509687054e-54,-1.51467222576939,0.758,0.911,1.26861108681869e-49,"C4orf48","9","Down in KO"
6.71064693216461e-54,4.07883994669445,0.372,0.046,2.02064289774408e-49,"FAM89A","9","Up in KO"
3.10781115731744e-53,-1.01869324272965,0.986,0.98,9.35793017579854e-49,"PTMA","9","Down in KO"
8.75259734861792e-53,3.01228517960389,0.578,0.18,2.63549458764234e-48,"AL137139.2","9","Up in KO"
2.26172992229519e-52,-1.59828230131748,0.704,0.933,6.81029496902304e-48,"STMN2","9","Down in KO"
2.6995528732213e-52,5.63877818774642,0.264,0.012,8.12862365655667e-48,"MIR4713HG","9","Up in KO"
3.06088313390499e-52,-2.05048405219229,0.329,0.801,9.2166252045013e-48,"ELAVL3","9","Down in KO"
6.40684706981955e-52,-1.57382152065002,0.798,0.926,1.92916572119337e-47,"GPM6A","9","Down in KO"
1.22049987127312e-51,-3.05910879968217,0.072,0.629,3.67504716239049e-47,"NOVA1","9","Down in KO"
3.93536272546496e-51,3.58202951609577,0.397,0.061,1.18497707026476e-46,"IFIT3","9","Up in KO"
5.9239135966188e-51,2.77726075096805,0.516,0.131,1.78374962307789e-46,"ECEL1","9","Up in KO"
6.19820746283929e-51,3.20880580449461,0.527,0.147,1.86634224913554e-46,"ZFYVE16","9","Up in KO"
8.08046486940054e-51,-0.993897506979403,0.888,0.95,2.4331087768252e-46,"SUMO2","9","Down in KO"
1.14898780096884e-50,-1.19860474556797,0.722,0.937,3.45971716749728e-46,"MARCKS","9","Down in KO"
1.67239856744538e-50,2.83909148301651,0.466,0.096,5.0357593264348e-46,"IFIT1","9","Up in KO"
4.62920595174927e-50,-2.26349204080128,0.256,0.754,1.39390020413122e-45,"DPYSL3","9","Down in KO"
1.55933916403381e-49,-6.18482329829532,0.011,0.526,4.69532615682221e-45,"LINC02487","9","Down in KO"
3.12107301757237e-49,5.9262661480665,0.217,0.003,9.39786296321216e-45,"AC069277.1","9","Up in KO"
4.96960265430687e-49,5.65137852052343,0.22,0.004,1.49639705523834e-44,"LINC01416","9","Up in KO"
6.6862829391413e-49,-3.16169949490567,0.296,0.731,2.01330665580484e-44,"NEFL","9","Down in KO"
1.03454497696632e-48,3.40191214109088,0.307,0.028,3.11511838014328e-44,"OAS1","9","Up in KO"
1.04365008889452e-48,-1.04986426414897,0.964,0.971,3.1425347826703e-44,"RPL37A","9","Down in KO"
1.56275425171531e-48,4.26435208313857,0.329,0.039,4.70560932733997e-44,"GPNMB","9","Up in KO"
1.68914452593513e-48,3.06226656477628,0.462,0.103,5.08618308204328e-44,"CCN2","9","Up in KO"
4.53739293457364e-48,-2.23436036158086,0.238,0.709,1.36625438652947e-43,"NSG1","9","Down in KO"
9.35618599472985e-48,5.22651965897875,0.256,0.015,2.81724116487311e-43,"SP100","9","Up in KO"
2.45939035684909e-47,-2.13797726899345,0.267,0.744,7.40547030350831e-43,"RND3","9","Down in KO"
3.93312627791636e-47,-1.1893302626196,0.805,0.937,1.1843036535434e-42,"CALM1","9","Down in KO"
7.10401250206308e-47,-1.75991787563855,0.256,0.776,2.13908920449621e-42,"RUNX1T1","9","Down in KO"
1.04755330004901e-46,-1.20651541879344,0.816,0.951,3.15428774177758e-42,"TUBB","9","Down in KO"
1.7181196267884e-46,4.04222896670991,0.278,0.022,5.17343000822255e-42,"PSMB9","9","Up in KO"
5.61447990696282e-46,4.21550484402156,0.292,0.028,1.69057604478557e-41,"COLEC12","9","Up in KO"
6.71624339900617e-46,3.25484394039272,0.343,0.048,2.02232804987475e-41,"CP","9","Up in KO"
7.27347951222822e-46,4.12261834477067,0.31,0.036,2.19011741592704e-41,"SULF1","9","Up in KO"
7.58893151623065e-46,-3.3730563409278,0.083,0.578,2.28510316885221e-41,"NEUROG2","9","Down in KO"
1.21978283158012e-45,2.77778313467937,0.56,0.189,3.67288808417089e-41,"RARRES2","9","Up in KO"
1.90261870950612e-45,-1.04724404482121,0.809,0.927,5.72897519619388e-41,"ATP5MC3","9","Down in KO"
2.66702613871662e-44,-1.72140712550638,0.538,0.848,8.0306824062896e-40,"KIF5C","9","Down in KO"
2.75321760957598e-44,-1.89119561189429,0.509,0.827,8.29021354419424e-40,"RTN1","9","Down in KO"
3.59726462497404e-44,5.28010227133462,0.224,0.01,1.08317235122593e-39,"GRM7","9","Up in KO"
3.69285292439005e-44,-1.8717313596562,0.361,0.773,1.11195494406309e-39,"CRMP1","9","Down in KO"
4.54154248149116e-44,-1.87090201586595,0.368,0.796,1.3675038566018e-39,"DNER","9","Down in KO"
6.77170148127704e-44,-1.113176269485,0.708,0.947,2.03902703302733e-39,"JPT1","9","Down in KO"
9.19145960316129e-44,-1.08957303277703,0.913,0.977,2.76764040110789e-39,"STMN1","9","Down in KO"
1.24114986134637e-43,0.813513528494228,0.989,0.954,3.73722634750006e-39,"RPS8","9","Up in KO"
2.06017934050671e-43,3.69565829467531,0.325,0.045,6.20340601219975e-39,"CEBPD","9","Up in KO"
2.39065874706014e-43,-1.06774792875071,0.971,0.972,7.19851255327279e-39,"ACTG1","9","Down in KO"
7.42678243479262e-43,-1.0984254718644,0.729,0.933,2.2362784589404e-38,"YWHAQ","9","Down in KO"
7.8572502703423e-43,-2.00606739165801,0.278,0.72,2.36589662890277e-38,"ZIC1","9","Down in KO"
8.80616768563646e-43,6.13856631040875,0.206,0.007,2.65162515182199e-38,"AC006206.2","9","Up in KO"
2.16210463995781e-42,4.40483194381722,0.3,0.038,6.51031328137698e-38,"PALMD","9","Up in KO"
3.1531453811e-42,5.16455438753213,0.242,0.017,9.4944360570302e-38,"BBOX1-AS1","9","Up in KO"
3.69096485967194e-42,2.12442889226302,0.693,0.358,1.11138642889582e-37,"KAZN","9","Up in KO"
9.90903191737229e-42,-2.61995305540119,0.303,0.702,2.98370860063997e-37,"NEFM","9","Down in KO"
1.2597503500455e-41,5.15875156218571,0.217,0.011,3.793234279022e-37,"AC009271.1","9","Up in KO"
2.61687363251885e-41,-1.36495896442698,0.545,0.903,7.87966819487751e-37,"ROBO1","9","Down in KO"
3.3056710489281e-41,3.00008430107494,0.379,0.074,9.95370609542741e-37,"MSX1","9","Up in KO"
3.31947295125377e-41,-1.58050694124586,0.545,0.855,9.99526500352023e-37,"FABP7","9","Down in KO"
3.63982111727011e-41,3.63464496555615,0.303,0.04,1.0959865366212e-36,"HLA-E","9","Up in KO"
3.66024933616918e-41,-1.41909205730778,0.542,0.834,1.1021376776139e-36,"ARPC2","9","Down in KO"
6.17339895848637e-41,2.30428041637349,0.581,0.221,1.85887216038983e-36,"GPC6","9","Up in KO"
8.95222467324173e-41,5.36490110271247,0.213,0.011,2.69560437135982e-36,"RSPO3","9","Up in KO"
1.04790781593897e-40,-2.37488997048639,0.191,0.636,3.15535522457384e-36,"NDN","9","Down in KO"
1.05096672376558e-40,-2.00484073813378,0.278,0.731,3.16456590193052e-36,"ROBO2","9","Down in KO"
1.23286028527165e-40,-2.26655903745666,0.213,0.673,3.71226560498146e-36,"PEG10","9","Down in KO"
1.72226907545647e-40,4.66154532287728,0.238,0.018,5.18592441310697e-36,"CYP1B1-AS1","9","Up in KO"
2.90703462782094e-40,4.52538147475966,0.235,0.017,8.75337196783162e-36,"Z93403.1","9","Up in KO"
4.52881736348478e-40,-3.00928731814444,0.108,0.562,1.3636721963189e-35,"PPP1R14A","9","Down in KO"
7.82007476167574e-40,4.91174548450386,0.195,0.007,2.35470271148818e-35,"CFB","9","Up in KO"
9.36905599231116e-40,-5.05979816970444,0.018,0.464,2.82111644984481e-35,"CACNA1B","9","Down in KO"
3.93130443532793e-39,2.22811592458495,0.614,0.277,1.18375507852159e-34,"EIF2AK2","9","Up in KO"
4.30417944115466e-39,-1.70975069115494,0.415,0.785,1.29603147152608e-34,"TAGLN3","9","Down in KO"
4.32828912157384e-39,4.75340283792692,0.22,0.015,1.3032911373971e-34,"IFI16","9","Up in KO"
1.81155979720447e-38,3.97661172626443,0.282,0.037,5.45478770536238e-34,"HES1","9","Up in KO"
2.42530851465879e-38,3.72844035237074,0.332,0.06,7.3028464684891e-34,"PRKG1","9","Up in KO"
2.6147830744821e-38,-1.24602185920892,0.567,0.875,7.87337331557306e-34,"TMSB15A","9","Down in KO"
2.94503120203775e-38,5.34853414999744,0.195,0.009,8.86778345245586e-34,"TNFAIP8L3","9","Up in KO"
4.38454480539354e-38,-3.46626702806449,0.087,0.52,1.32023028635205e-33,"GBX2","9","Down in KO"
5.2891826711636e-38,-1.1993623455253,0.621,0.869,1.59262579411407e-33,"SUMO1","9","Down in KO"
8.4437458189401e-38,6.25570593234213,0.173,0.004,2.54249630354105e-33,"SP140L","9","Up in KO"
1.27057456917149e-37,4.11665554088157,0.242,0.023,3.82582708523227e-33,"COBLL1","9","Up in KO"
1.76903914889861e-37,4.08339240212939,0.22,0.016,5.32675378124859e-33,"IGSF1","9","Up in KO"
1.96820872154157e-37,3.52930904183042,0.303,0.048,5.92647328143381e-33,"MED12L","9","Up in KO"
4.12976561535534e-37,4.31029964607273,0.188,0.008,1.24351372443965e-32,"LINC00491","9","Up in KO"
5.11531008542269e-37,2.30708889129245,0.603,0.278,1.54027101982163e-32,"HLA-A","9","Up in KO"
5.85107818578656e-37,-1.49481197491263,0.495,0.807,1.76181815252219e-32,"CALM3","9","Down in KO"
6.25712672624695e-37,1.59482373807528,0.78,0.517,1.88408342854022e-32,"HSPA5","9","Up in KO"
7.5152988778095e-37,-3.09787687299423,0.087,0.527,2.26293164509722e-32,"SHOX2","9","Down in KO"
8.40206884817991e-37,6.15087687296933,0.173,0.005,2.52994695087545e-32,"HIST1H1D","9","Up in KO"
9.29989715855145e-37,-2.71843056959347,0.112,0.549,2.80029203341143e-32,"TRIM36","9","Down in KO"
1.27934890159277e-36,2.02301233724431,0.668,0.358,3.85224747758599e-32,"PDE10A","9","Up in KO"
1.42379717031078e-36,-1.72833848819858,0.606,0.826,4.28719565952279e-32,"UCHL1","9","Down in KO"
1.79251543755694e-36,-1.19419048628821,0.686,0.932,5.39744323402769e-32,"AUTS2","9","Down in KO"
2.18943337634368e-36,-1.31378037546623,0.542,0.832,6.59260283950846e-32,"NDUFB3","9","Down in KO"
2.33608820690998e-36,3.06508617067823,0.314,0.054,7.03419519982663e-32,"WFIKKN2","9","Up in KO"
2.82609084504862e-36,3.64136619355847,0.289,0.044,8.5096421435259e-32,"KIAA1217","9","Up in KO"
2.93463432690327e-36,7.09297021848424,0.162,0.003,8.83647742173843e-32,"ADAMTS1","9","Up in KO"
3.10236613797954e-36,6.78234509976692,0.162,0.003,9.34153467807019e-32,"EMX2OS","9","Up in KO"
4.05114121000565e-36,-2.00868986635068,0.267,0.664,1.2198391297448e-31,"PDCL3","9","Down in KO"
6.65848021964876e-36,2.29902728549233,0.484,0.16,2.00493497893844e-31,"NDUFA4L2","9","Up in KO"
8.32210246141879e-36,1.56681127209026,0.848,0.754,2.50586827215781e-31,"CLU","9","Up in KO"
1.38755140140034e-35,3.74806721896471,0.282,0.043,4.17805602475656e-31,"FGFR2","9","Up in KO"
1.47118223734376e-35,-2.2781007710937,0.199,0.621,4.42987683486579e-31,"SOX2","9","Down in KO"
2.9237992735402e-35,3.39920995505234,0.249,0.029,8.80385199255691e-31,"EFEMP1","9","Up in KO"
5.64020793446887e-35,2.65086765335972,0.39,0.1,1.69832301114792e-30,"PDE3A","9","Up in KO"
6.08976978107418e-35,-1.6535047874404,0.404,0.75,1.83369057877925e-30,"KLC1","9","Down in KO"
9.10680707726681e-35,7.45076004621078,0.152,0.002,2.74215067903581e-30,"AL139023.1","9","Up in KO"
1.20210746174761e-34,4.94103661947344,0.184,0.01,3.61966577806822e-30,"SPINK5","9","Up in KO"
2.17465459658381e-34,2.85358233749669,0.325,0.064,6.54810245577352e-30,"SLCO1C1","9","Up in KO"
2.37813355476861e-34,-1.82806196357628,0.271,0.677,7.16079794676375e-30,"TRIM2","9","Down in KO"
2.74350611027568e-34,3.04025953726408,0.401,0.11,8.2609712486511e-30,"SOX6","9","Up in KO"
6.10224995898061e-34,-7.92495250076507,0,0.387,1.83744848514865e-29,"TUBB4A","9","Down in KO"
8.6333651388642e-34,3.11430334886754,0.271,0.041,2.5995925769634e-29,"IFI44","9","Up in KO"
9.56888364552247e-34,3.26835926723454,0.289,0.049,2.88128655450327e-29,"GRM8","9","Up in KO"
1.04588094188406e-33,-1.08882127078359,0.671,0.917,3.1492521041071e-29,"MAP2","9","Down in KO"
1.54428839365159e-33,2.179579680025,0.487,0.172,4.65000678212429e-29,"FOS","9","Up in KO"
1.95649593676432e-33,-0.873403957759886,0.686,0.943,5.89120491519106e-29,"TCF7L2","9","Down in KO"
1.97282318762167e-33,5.40648665139788,0.155,0.004,5.94036790024761e-29,"OAS3","9","Up in KO"
2.622294184402e-33,4.8623689007002,0.188,0.013,7.89599001865286e-29,"PAPPA2","9","Up in KO"
3.35077820787844e-33,2.17768250815227,0.491,0.174,1.00895282617428e-28,"MT2A","9","Up in KO"
3.74009043306887e-33,3.40004562546013,0.242,0.03,1.12617863030137e-28,"NUPR1","9","Up in KO"
5.09651571120093e-33,5.12340141765071,0.173,0.009,1.53461184579971e-28,"SAMD9","9","Up in KO"
5.32790840216721e-33,-1.99477450737966,0.318,0.683,1.60428649897657e-28,"IGFBPL1","9","Down in KO"
5.73939831494381e-33,3.67318013810744,0.238,0.029,1.72819022661273e-28,"MSX2","9","Up in KO"
8.01565569580785e-33,-1.91241834499182,0.231,0.624,2.4135940865647e-28,"ARL6IP6","9","Down in KO"
1.2025639631684e-32,2.50527293498476,0.386,0.103,3.62104034949638e-28,"PHLDA1","9","Up in KO"
1.22284900531898e-32,-1.64671401230066,0.329,0.725,3.68212063991599e-28,"CHN1","9","Down in KO"
1.7884618418289e-32,3.29521046516561,0.231,0.027,5.385237451931e-28,"C1R","9","Up in KO"
1.81962870382971e-32,-1.19684752116874,0.509,0.822,5.47908399010165e-28,"TTTY14","9","Down in KO"
2.26235187287498e-32,1.51157748899661,0.736,0.467,6.81216772441385e-28,"PSAP","9","Up in KO"
2.67251638045629e-32,-3.71714528639123,0.083,0.475,8.04721407319195e-28,"TOX","9","Down in KO"
2.82747514312942e-32,-4.68743553109587,0.018,0.399,8.51381040347698e-28,"INSR","9","Down in KO"
3.29553141229215e-32,2.22340856444145,0.57,0.275,9.92317463555291e-28,"LY6E","9","Up in KO"
3.62362635491696e-32,0.64736933764926,0.989,0.962,1.09111013172904e-27,"RPS24","9","Up in KO"
4.30592963411344e-32,-2.08529560305314,0.242,0.624,1.2965584721279e-27,"APLP1","9","Down in KO"
4.98000819292245e-32,-1.30406431884528,0.487,0.818,1.49953026697088e-27,"MAP4K4","9","Down in KO"
6.75258409742317e-32,4.00584502614157,0.202,0.018,2.03327059757509e-27,"IFI35","9","Up in KO"
9.97540796237595e-32,-1.86467415986519,0.329,0.684,3.00369509155102e-27,"ANK2","9","Down in KO"
1.341006665577e-31,-1.51866367455528,0.285,0.683,4.03790517071889e-27,"NEDD4L","9","Down in KO"
1.34326225056954e-31,1.62374761465758,0.708,0.487,4.04469696268995e-27,"KTN1","9","Up in KO"
1.3950384827298e-31,-1.4077860263813,0.375,0.745,4.20060037534769e-27,"ABRACL","9","Down in KO"
1.46412971107021e-31,1.70556512488067,0.397,0.114,4.40864097300352e-27,"SPARCL1","9","Up in KO"
1.67977258385662e-31,2.57828426261853,0.375,0.101,5.05796322725068e-27,"LGALS3BP","9","Up in KO"
1.91291122476376e-31,-0.695540263003533,0.978,0.961,5.75996698888616e-27,"H3F3A","9","Down in KO"
1.93266160650477e-31,2.94744305424559,0.329,0.075,5.81943736334651e-27,"RNF213","9","Up in KO"
2.19935262087938e-31,-1.09713293173803,0.664,0.861,6.62247067672991e-27,"MZT2B","9","Down in KO"
2.54862693246558e-31,2.78805194487564,0.354,0.089,7.67417055634711e-27,"ENPP2","9","Up in KO"
2.79974324474534e-31,-1.50354073234626,0.354,0.711,8.43030688425269e-27,"SNRPN","9","Down in KO"
3.24162352213724e-31,2.44024448620534,0.484,0.183,9.76085258750744e-27,"LRRC4C","9","Up in KO"
3.4776957608062e-31,3.60658848014873,0.245,0.036,1.04716897053635e-26,"CPXM2","9","Up in KO"
4.0414267385007e-31,3.98082362844222,0.17,0.01,1.21691400522994e-26,"CYP19A1","9","Up in KO"
5.11051980350959e-31,-2.40980999840032,0.144,0.533,1.53882861803477e-26,"RAB3A","9","Down in KO"
8.26967598401014e-31,3.81067754441861,0.191,0.016,2.49008213554529e-26,"SLC15A3","9","Up in KO"
9.49805288970107e-31,5.32014883090424,0.173,0.012,2.85995870561789e-26,"GALNT5","9","Up in KO"
1.16109812802282e-30,-2.10811604072662,0.166,0.551,3.49618257328951e-26,"OLFM1","9","Down in KO"
1.24716892581518e-30,-1.56400099178585,0.271,0.67,3.75535035252208e-26,"TMTC2","9","Down in KO"
1.77256734051146e-30,3.89520505355724,0.227,0.03,5.33737751901406e-26,"PCGF5","9","Up in KO"
2.55580039620345e-30,6.01300318371048,0.134,0.002,7.69577057300822e-26,"TPRG1","9","Up in KO"
2.64084788172335e-30,-1.12483327599762,0.671,0.869,7.95185705665718e-26,"RPS10","9","Down in KO"
3.60483762266903e-30,-8.23776260367602,0,0.352,1.08545265656187e-25,"S100A6","9","Down in KO"
3.64215018024774e-30,2.96375815916765,0.274,0.05,1.0966878407744e-25,"RBM47","9","Up in KO"
5.50639279238482e-30,3.20137182712787,0.256,0.043,1.65802993371499e-25,"TYRP1","9","Up in KO"
7.14176069626299e-30,-1.52972724846019,0.329,0.691,2.15045556325175e-25,"COPS8","9","Down in KO"
7.94997722441913e-30,7.45895624046765,0.126,0.001,2.39381764204484e-25,"AL512452.1","9","Up in KO"
1.08893201686051e-29,-2.07813847451652,0.181,0.572,3.27888319596869e-25,"FSTL5","9","Down in KO"
1.08961059364095e-29,4.86810205993451,0.152,0.007,3.28092645851226e-25,"PCDHB5","9","Up in KO"
1.26804237677727e-29,2.2688984438862,0.357,0.095,3.81820240071404e-25,"SH3KBP1","9","Up in KO"
1.38171966773642e-29,-0.771686410160613,0.899,0.948,4.16049609152114e-25,"H3F3B","9","Down in KO"
1.75766681502084e-29,5.54801349700637,0.13,0.002,5.29251054670924e-25,"HERC6","9","Up in KO"
2.2281423159564e-29,-1.66833793274177,0.22,0.6,6.70915932757631e-25,"KLF7","9","Down in KO"
2.35660066193933e-29,-2.60435671589797,0.134,0.52,7.09596025316552e-25,"LUZP2","9","Down in KO"
2.36676653445838e-29,0.512863313172856,0.986,0.985,7.12657071190764e-25,"RPL41","9","Up in KO"
2.50358518780839e-29,3.44944879601077,0.209,0.025,7.53854535900983e-25,"TMEM132C","9","Up in KO"
3.15402039907951e-29,-1.31891620171553,0.495,0.78,9.49707082366831e-25,"PTPRS","9","Down in KO"
3.21289354583998e-29,-1.59761139923513,0.408,0.719,9.67434375587877e-25,"YWHAH","9","Down in KO"
3.91596449307343e-29,4.9479679865247,0.199,0.022,1.17913606850934e-24,"ROR1","9","Up in KO"
4.37630973556495e-29,-0.930562505337204,0.747,0.886,1.31775062447596e-24,"TXN","9","Down in KO"
4.43284541869858e-29,-0.929474578007059,0.668,0.91,1.33477408402433e-24,"MLLT11","9","Down in KO"
4.46660693201072e-29,-1.06280686080856,0.599,0.844,1.34494001329775e-24,"RBX1","9","Down in KO"
4.99585283505254e-29,2.45403082162995,0.412,0.135,1.50430124716267e-24,"IER3","9","Up in KO"
6.23851482565572e-29,-0.95115920898637,0.733,0.879,1.87847919915319e-24,"COPS9","9","Down in KO"
7.58672022190922e-29,3.79441083058259,0.17,0.013,2.28443732601908e-24,"RSAD2","9","Up in KO"
8.10993255749025e-29,-0.944547018021866,0.755,0.921,2.44198179238589e-24,"CTNNB1","9","Down in KO"
1.08273535070902e-28,1.6484727341541,0.708,0.494,3.26022441451992e-24,"PDIA3","9","Up in KO"
1.34103512048113e-28,1.95286563867496,0.592,0.297,4.03799085128073e-24,"MT-ND6","9","Up in KO"
1.79075266821374e-28,3.7348464032064,0.231,0.036,5.39213535925838e-24,"STON2","9","Up in KO"
