"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
4.60893681972889e-180,3.99774670446576,1,0.472,1.38779696578857e-175,"IFI27","10","Up in KO"
8.715166685033e-139,-5.48935672560581,0.035,0.705,2.62422384053029e-134,"ECRG4","10","Down in KO"
1.10866538973812e-134,3.6057309512555,0.886,0.197,3.33830235504044e-130,"BST2","10","Up in KO"
2.39567591121795e-119,1.31826714015544,0.995,0.972,7.21361973626837e-115,"B2M","10","Up in KO"
2.28435142079333e-115,-5.9630167667416,0.015,0.591,6.87841056315081e-111,"JOSD2","10","Down in KO"
2.12008885807297e-111,-3.84408281268135,0.092,0.695,6.38379956054353e-107,"AC004540.2","10","Down in KO"
4.19861090543779e-110,1.587757415856,0.991,0.866,1.26424372973637e-105,"IFI6","10","Up in KO"
2.28068285886082e-109,0.975105981130872,1,0.978,6.86736415631581e-105,"RPL13","10","Up in KO"
2.3173950806464e-109,-6.8298802649172,0.003,0.543,6.97790832733439e-105,"AC092957.1","10","Down in KO"
3.41939843574237e-105,0.923910979215212,0.989,0.972,1.02961506298639e-100,"RPL29","10","Up in KO"
1.56614149957036e-102,-4.28050379429548,0.072,0.628,4.71580866935632e-98,"LINC02609","10","Down in KO"
5.03237398247465e-102,-7.62884925326279,0.004,0.514,1.51529812986294e-97,"S100A6","10","Down in KO"
1.30859653745887e-98,2.97614296022148,0.816,0.274,3.9403150339424e-94,"IFITM1","10","Up in KO"
1.02864257902337e-94,1.98145227567364,0.923,0.596,3.09734566969728e-90,"HLA-B","10","Up in KO"
6.19581202050166e-94,0.805162799418502,0.999,0.996,1.86562095749325e-89,"RPLP1","10","Up in KO"
2.5837493793033e-93,0.80456591610568,0.999,0.996,7.77992775602018e-89,"RPS15","10","Up in KO"
1.12929167515121e-92,0.957580801379142,0.999,0.984,3.4004101630478e-88,"RPL12","10","Up in KO"
8.39421043657983e-92,2.31790490907537,0.861,0.465,2.52758070455855e-87,"HLA-C","10","Up in KO"
1.71459074328942e-91,0.869170391908764,0.999,0.984,5.16280418711878e-87,"RPL28","10","Up in KO"
2.48202589619004e-88,-3.45206588982757,0.08,0.6,7.47362817601784e-84,"ZIC1","10","Down in KO"
4.86412101928267e-87,0.768477668669448,0.997,0.99,1.4646354801162e-82,"RPL26","10","Up in KO"
4.82449511059501e-86,-5.84785302195786,0.011,0.463,1.45270372275126e-81,"CLEC11A","10","Down in KO"
7.69640141417386e-86,2.16950678769663,0.88,0.411,2.31746342982189e-81,"ISG15","10","Up in KO"
1.28394789105795e-85,-9.04862907748515,0,0.435,3.86609549476459e-81,"TUSC1","10","Down in KO"
3.24805808679885e-79,-4.34425160629909,0.028,0.474,9.78022770516001e-75,"EMC10","10","Down in KO"
2.19765522046086e-78,0.685976679183716,0.999,0.988,6.61735963432971e-74,"RPL32","10","Up in KO"
1.21020895669179e-77,0.726197332352156,0.997,0.982,3.64406018949466e-73,"RPS14","10","Up in KO"
6.24519750237633e-76,0.818480266355336,0.992,0.972,1.88049141994054e-71,"RPS19","10","Up in KO"
8.00094331967977e-75,0.914165290671888,0.992,0.978,2.40916404298877e-70,"RPS18","10","Up in KO"
9.14311631386521e-75,0.827399402739838,0.995,0.972,2.75308375326795e-70,"RPS2","10","Up in KO"
2.33135620952695e-74,1.37059997104821,0.969,0.85,7.0199466825066e-70,"IFITM3","10","Up in KO"
9.55288727132578e-73,-6.32988070770243,0.007,0.394,2.87646988626891e-68,"IQCA1","10","Down in KO"
4.89299231713705e-72,-4.8171178365328,0.022,0.425,1.47332891661314e-67,"ZIC4","10","Down in KO"
1.96651446106206e-69,0.624588258568202,1,0.992,5.92137169370398e-65,"RPS24","10","Up in KO"
3.25302906609422e-67,0.659027051877076,0.999,1,9.79519582091629e-63,"RPS23","10","Up in KO"
