"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
0,-5.10759433869866,0.037,0.74,0,"LINC02609","3","Down in KO"
0,-5.26153029642694,0.025,0.711,0,"ECRG4","3","Down in KO"
0,-11.9010053145287,0,0.529,0,"S100A6","3","Down in KO"
0,4.00176019985267,0.984,0.455,0,"IFI27","3","Up in KO"
6.03405250116817e-300,-2.85943418293939,0.999,1,1.81691354862675e-295,"TTR","3","Down in KO"
1.0961522538373e-291,1.52564888001095,0.998,0.985,3.30062405152951e-287,"RPLP1","3","Up in KO"
5.15531969306471e-276,1.75650750770404,0.989,0.944,1.55231831277872e-271,"RPL13","3","Up in KO"
1.05183191488178e-275,-5.75561099697406,0.005,0.497,3.16717107890053e-271,"CLEC11A","3","Down in KO"
2.48731211133004e-274,-4.9338657119653,0.009,0.51,7.48954549842588e-270,"AC092957.1","3","Down in KO"
6.3123340012503e-266,1.56386443697637,0.993,0.964,1.90070689111648e-261,"RPL32","3","Up in KO"
7.07475703461491e-266,-3.91824199691306,0.021,0.541,2.13028009069289e-261,"AC004540.2","3","Down in KO"
3.56747003655951e-265,2.02943698104087,0.978,0.92,1.07420090270843e-260,"RPS18","3","Up in KO"
1.94204492030489e-259,1.86981655593452,0.976,0.913,5.84769145953004e-255,"RPL12","3","Up in KO"
1.99418388131243e-259,1.49932557378525,0.994,0.971,6.00468708501985e-255,"RPS12","3","Up in KO"
4.93927264849091e-259,1.586726518437,0.987,0.952,1.4872643871871e-254,"RPL28","3","Up in KO"
7.56581880969381e-259,-3.20399393938141,0.091,0.7,2.2781437017869e-254,"C11orf88","3","Down in KO"
8.3138667015747e-259,1.39967452318712,0.995,0.977,2.50338840251116e-254,"RPS24","3","Up in KO"
8.55707564067758e-253,1.57380097854555,0.986,0.942,2.57662104616443e-248,"RPS15","3","Up in KO"
1.60420169412741e-252,1.68532239332361,0.989,0.925,4.83041172118703e-248,"B2M","3","Up in KO"
1.85051553191603e-251,-3.08629787695816,0.05,0.612,5.57208731815236e-247,"ZIC1","3","Down in KO"
2.16065770267978e-251,1.83840147606634,0.966,0.898,6.5059564085391e-247,"RPL29","3","Up in KO"
1.28820842593901e-248,1.61968792230498,0.986,0.945,3.87892439134496e-244,"RPS15A","3","Up in KO"
3.90703973386575e-244,1.83035942427244,0.969,0.882,1.17644873426432e-239,"RPS19","3","Up in KO"
2.11972784833845e-241,1.51552667707164,0.99,0.975,6.38271252413189e-237,"RPL39","3","Up in KO"
7.77409709598263e-239,-10.265928593834,0,0.415,2.34085837657133e-234,"TUSC1","3","Down in KO"
1.70332802236269e-236,1.46667644939673,0.992,0.96,5.12889100813631e-232,"RPS27","3","Up in KO"
4.41731826395613e-235,-3.66440157710371,0.019,0.489,1.33009870245983e-230,"EMC10","3","Down in KO"
1.04738156835721e-234,1.60484278685577,0.973,0.928,3.15377064048039e-230,"RPL26","3","Up in KO"
1.13990527202432e-234,1.36439826760793,0.992,0.968,3.43236876459242e-230,"RPS23","3","Up in KO"
9.60310409244695e-231,4.44930395740291,0.826,0.166,2.8915906732767e-226,"BST2","3","Up in KO"
2.21088415717718e-230,1.44247909271375,0.987,0.942,6.65719328567621e-226,"RPL11","3","Up in KO"
1.11878355804205e-226,1.36068270880917,0.98,0.944,3.36876917162041e-222,"RPS14","3","Up in KO"
1.5417573852123e-226,1.49082638774551,0.982,0.96,4.64238566261274e-222,"RPL10","3","Up in KO"
2.61570320360063e-226,1.33720037818243,0.987,0.953,7.87614391636186e-222,"RPL30","3","Up in KO"
5.51918582886097e-222,-4.73568239967034,0.007,0.419,1.66188204492833e-217,"JOSD2","3","Down in KO"
7.78971387296297e-221,-1.60663632055749,0.854,0.961,2.34556074428788e-216,"IGFBP7","3","Down in KO"
1.01722873357738e-220,1.36551463997061,0.985,0.953,3.06297743967486e-216,"RPS8","3","Up in KO"
9.81210773296239e-220,1.54453234981538,0.973,0.933,2.95452375947231e-215,"RPS2","3","Up in KO"
8.14471732123797e-217,1.43897850309958,0.999,0.926,2.45245583259797e-212,"MALAT1","3","Up in KO"
3.60351412216813e-214,-3.05219965014607,0.035,0.507,1.08505413732604e-209,"SOSTDC1","3","Down in KO"
4.70681077005145e-214,-2.68970917266705,0.238,0.791,1.41726779097019e-209,"C1orf194","3","Down in KO"
9.50153237434817e-214,-3.75807036421968,0.025,0.469,2.86100641323998e-209,"AC009244.2","3","Down in KO"
1.30362646169375e-213,1.34605536813008,0.982,0.941,3.92534963880604e-209,"RPL35A","3","Up in KO"
3.55295955060743e-213,1.58223018857584,0.954,0.889,1.0698316502834e-208,"RPL14","3","Up in KO"
1.43635093206528e-211,1.46456216077228,0.962,0.937,4.32499629154177e-207,"RPL18","3","Up in KO"
2.14405681941794e-211,-3.20916399097672,0.029,0.475,6.45596948894936e-207,"C9orf135","3","Down in KO"
1.15997625589351e-210,1.85290911757288,0.977,0.871,3.49280450412094e-206,"IFI6","3","Up in KO"
1.50116920530214e-210,1.33947458562619,0.978,0.937,4.52017059408529e-206,"RPL37","3","Up in KO"
8.88976897188102e-208,1.31609205951409,0.973,0.938,2.67679833512309e-203,"RPL36","3","Up in KO"
1.6237336312655e-203,-3.19484160587029,0.096,0.62,4.88922433710355e-199,"EGFL6","3","Down in KO"
3.64982658811787e-203,0.95614440838663,0.997,0.995,1.09899928394817e-198,"RPL41","3","Up in KO"
1.82436126095481e-199,1.33631142564742,0.971,0.928,5.49333419286103e-195,"RPL7A","3","Up in KO"
4.9762348781479e-199,1.36549746483764,0.959,0.908,1.49839408415912e-194,"RPL24","3","Up in KO"
3.19588636413093e-197,-3.3150828804684,0.036,0.475,9.62313343103465e-193,"TCTEX1D1","3","Down in KO"
8.50344640010797e-197,1.0368357851681,0.99,0.973,2.56047274553651e-192,"RPS28","3","Up in KO"
