"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
4.83564341406088e-137,-1.53571875726255,0.222,0.591,1.45606058840787e-132,"CBR1","0","Down in KO"
8.5067099231313e-137,-1.97099752367078,0.075,0.336,2.56145542495407e-132,"RCAN1","0","Down in KO"
1.60798227024739e-135,-1.62870618661578,0.213,0.573,4.84179541394191e-131,"CYB5A","0","Down in KO"
1.66512588424226e-135,0.562169933706436,0.999,0.995,5.01386055004187e-131,"RPS18","0","Up in KO"
5.04004748862787e-135,-2.36712017009942,0.078,0.331,1.51760869930074e-130,"CRIP1","0","Down in KO"
7.07324732691729e-134,-2.64339964395563,0.023,0.188,2.12982550260806e-129,"NLGN1","0","Down in KO"
2.83062787411023e-133,-2.18197659007311,0.055,0.28,8.52330359173331e-129,"TUBB2A","0","Down in KO"
7.74065909936004e-133,-0.775263171694972,0.831,0.96,2.3307898614083e-128,"POLR2L","0","Down in KO"
2.66417797434227e-132,-1.79242922607339,0.137,0.448,8.02210629854202e-128,"TAGLN2","0","Down in KO"
2.31945036262711e-130,-0.76592321153216,0.889,0.97,6.9840969869065e-126,"MRPS6","0","Down in KO"
6.9103469727841e-130,-2.35105269152004,0.073,0.316,2.08077457697502e-125,"NSG1","0","Down in KO"
1.14830508384145e-129,-0.938783594252794,0.784,0.947,3.457661437955e-125,"HSPA8","0","Down in KO"
5.22726108147664e-129,-2.95508338009851,0.017,0.162,1.57398058424343e-124,"PGM5","0","Down in KO"
6.08975656766742e-129,3.80294305582816,0.488,0.1,1.83368660009034e-124,"IFIT3","0","Up in KO"
6.74969496299523e-129,-1.37449250171586,0.309,0.672,2.03240065030749e-124,"HIGD1A","0","Down in KO"
7.1044155277784e-129,-2.10802056802727,0.051,0.267,2.13921055956936e-124,"HSPB8","0","Down in KO"
9.03053695822204e-128,-2.32223699489702,0.041,0.238,2.71918498349024e-123,"SULT1A1","0","Down in KO"
3.46046703938099e-126,-0.795063337844685,0.859,0.959,1.04198123022801e-121,"COX7B","0","Down in KO"
1.0450866398653e-125,2.48882112827622,0.543,0.143,3.14686038129842e-121,"MX1","0","Up in KO"
1.05133919256507e-125,-0.780611261676989,0.874,0.959,3.16568744273268e-121,"ATP5ME","0","Down in KO"
1.43371766613517e-125,-1.44511810336916,0.272,0.632,4.31706726449961e-121,"FEZ1","0","Down in KO"
5.30698598712076e-125,-1.60767556749643,0.16,0.479,1.59798655058193e-120,"SNHG9","0","Down in KO"
1.1495550666444e-124,0.467887303331623,0.999,0.993,3.46142526117296e-120,"RPL26","0","NS"
2.63640442519488e-124,-0.662131647812774,0.913,0.967,7.93847736470431e-120,"ATP5MG","0","Down in KO"
8.66428137759601e-124,-2.71126131986594,0.02,0.17,2.60890176560793e-119,"LRRC8C","0","Down in KO"
1.04619643504574e-123,-2.51366868339751,0.024,0.184,3.15020208556622e-119,"MAL2","0","Down in KO"
2.90604841817788e-123,-1.53494465653523,0.198,0.537,8.75040239197542e-119,"SYMPK","0","Down in KO"
8.23895634269695e-123,-2.31124045721799,0.026,0.188,2.48083214434948e-118,"TNNI3","0","Down in KO"
1.43921391669616e-122,0.630697545246887,0.987,0.969,4.33361702456381e-118,"HSP90AB1","0","Up in KO"
3.41188249431184e-122,-3.16752707964996,0.014,0.146,1.02735193786224e-117,"CDH12","0","Down in KO"
4.01097242848272e-122,-0.953681180280065,0.705,0.903,1.20774390794043e-117,"MICOS10","0","Down in KO"
9.0111530734855e-122,-0.750015752310075,0.896,0.971,2.71334830195722e-117,"ATP5MC3","0","Down in KO"
5.11463031244021e-121,1.03402821837387,0.924,0.88,1.54006633337887e-116,"HSPA5","0","Up in KO"
8.06210068412698e-121,-1.16742415431618,0.458,0.788,2.42757913699748e-116,"FKBP1A","0","Down in KO"
1.56813481159931e-120,1.52593471870143,0.732,0.516,4.72181073120668e-116,"TTC3","0","Up in KO"
7.0914261756103e-120,-1.72273826237651,0.078,0.324,2.13529933573802e-115,"GLI3","0","Down in KO"
5.75373221223686e-119,1.85318958865841,0.665,0.365,1.73250630642664e-114,"PRTG","0","Up in KO"
6.92309513904473e-119,-0.66617893096247,0.898,0.969,2.08461317731776e-114,"COX8A","0","Down in KO"
2.74959888283817e-118,-0.651456187819336,0.935,0.983,8.279317196114e-114,"COX6C","0","Down in KO"
3.84209277635926e-118,4.78513919596733,0.401,0.027,1.15689255588954e-113,"SP100","0","Up in KO"
1.60609788711128e-117,3.81837249493381,0.442,0.068,4.83612134788077e-113,"HERC5","0","Up in KO"
6.2522417074649e-117,-2.5551498760709,0.019,0.159,1.88261250053476e-112,"DYNC1I1","0","Down in KO"
1.02892677812262e-116,-0.907058894525341,0.743,0.921,3.09820142160503e-112,"HSPB1","0","Down in KO"
6.87004466371895e-116,2.29078041089639,0.588,0.226,2.06863914869241e-111,"DIO3","0","Up in KO"
6.45873773744773e-115,-1.65908593029984,0.133,0.424,1.94479052012289e-110,"ZFHX4","0","Down in KO"
6.93947164509003e-115,-1.37669576683517,0.204,0.538,2.08954430705306e-110,"ISOC2","0","Down in KO"
2.24896680490296e-114,4.90644475212999,0.401,0.039,6.7718639462433e-110,"HIST1H1E","0","Up in KO"
2.90099677703557e-114,-1.99994560677582,0.049,0.248,8.7351913953318e-110,"DDAH1","0","Down in KO"
3.64354261684203e-114,-1.32952071544401,0.229,0.575,1.0971071173573e-109,"CSRP2","0","Down in KO"
4.60571850765941e-114,2.24676123605823,0.565,0.206,1.38682789984133e-109,"DPP10","0","Up in KO"
4.08382376081184e-113,-1.83450785766335,0.061,0.275,1.22968017261805e-108,"SLC2A1-AS1","0","Down in KO"
