"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
8.95403311049521e-59,-7.89657532798369,0.002,0.5,2.69614890990121e-54,"VCAM1","14","Down in KO"
3.51061020996138e-58,-5.1865088056703,0.083,0.73,1.05707984032147e-53,"ZIC1","14","Down in KO"
8.12648235849127e-58,-9.67264741443675,0,0.48,2.44696510296531e-53,"AC092957.1","14","Down in KO"
1.19662625309809e-56,-5.21577872405902,0.055,0.67,3.60316131070365e-52,"DLK1","14","Down in KO"
1.20674281887116e-52,-6.98330557993789,0.01,0.49,3.63362330190295e-48,"RBP4","14","Down in KO"
2.61535945446844e-50,-9.58092850492776,0,0.42,7.8751088533499e-46,"AC092958.1","14","Down in KO"
1.12954957559759e-49,-6.11813019577166,0.006,0.45,3.40118672708191e-45,"CLEC11A","14","Down in KO"
3.14588157859973e-49,-4.20154895555623,0.085,0.69,9.47256402132165e-45,"TUBB2B","14","Down in KO"
5.64728790428981e-49,-4.77394774372445,0.069,0.64,1.70045486086071e-44,"TUBB2A","14","Down in KO"
1.979489910421e-46,-5.65980584766446,0.022,0.49,5.96044206926867e-42,"TXNIP","14","Down in KO"
4.39527956622356e-46,-5.53348506955884,0.022,0.49,1.32346263018557e-41,"ECRG4","14","Down in KO"
3.24017750215005e-45,-7.56893049259205,0.008,0.42,9.75649847672402e-41,"CPNE4","14","Down in KO"
9.05565407685337e-44,-6.48292768793865,0.002,0.38,2.72674799908132e-39,"PAX3","14","Down in KO"
1.25937720207903e-43,-4.6439221535158,0.067,0.59,3.79211069318017e-39,"DNER","14","Down in KO"
8.17236688974401e-43,-3.79508058593554,0.101,0.67,2.46078139417082e-38,"GPM6B","14","Down in KO"
2.53153901533201e-42,-5.75040668104827,0.01,0.41,7.62271712906621e-38,"ZEB2","14","Down in KO"
3.14386538565009e-42,1.5818138500222,1,0.95,9.46649306273098e-38,"RPS24","14","Up in KO"
2.73753857335079e-41,-5.67715272460786,0.028,0.47,8.24300239821656e-37,"COL1A2","14","Down in KO"
8.45046215175039e-41,1.78761849528691,0.992,0.84,2.54451865851356e-36,"RPS4X","14","Up in KO"
7.8754141220302e-40,1.63209652259394,1,0.91,2.37136594628451e-35,"RPL7A","14","Up in KO"
4.47562604161122e-39,-7.15713025624691,0.006,0.36,1.34765575738955e-34,"SOX8","14","Down in KO"
4.10052003007553e-38,1.58362003275062,1,0.92,1.23470758625604e-33,"RPL10","14","Up in KO"
5.30267992916488e-38,1.46975132551293,0.996,0.96,1.59668995347084e-33,"MIF","14","Up in KO"
5.40505585680641e-38,-4.87427384853714,0.018,0.41,1.62751636904298e-33,"JAM2","14","Down in KO"
9.30922983089378e-38,-6.61119076439146,0.008,0.36,2.80310219438043e-33,"TAGLN3","14","Down in KO"
1.02322257809304e-37,1.06666216524188,1,0.99,3.08102550489595e-33,"RPLP1","14","Up in KO"
1.08230976992853e-37,1.46823431131357,0.994,0.87,3.25894294823181e-33,"RPL22","14","Up in KO"
2.00983865928683e-37,1.26829647026666,0.996,0.95,6.05182518697857e-33,"RPS15","14","Up in KO"
