"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
4.65285850146368e-84,3.4626644699043,0.876,0.376,1.40102222337573e-79,"IFI27","13","Up in KO"
1.88174576125834e-73,-3.35863091675794,0.231,0.805,5.66612466172498e-69,"SOX4","13","Down in KO"
3.56429995159726e-72,-2.03146481287542,0.47,0.935,1.07324635842545e-67,"TMSB10","13","Down in KO"
1.52021007113233e-69,-3.21863409719676,0.208,0.765,4.57750454518656e-65,"MARCKS","13","Down in KO"
2.63170779965129e-69,-2.49012617818711,0.355,0.884,7.92433535553e-65,"TUBA1A","13","Down in KO"
2.30103176896128e-66,2.80472325891684,0.874,0.443,6.92863675951931e-62,"PDE10A","13","Up in KO"
3.04443703147373e-62,-3.60624652758431,0.112,0.659,9.16710434547054e-58,"TUBB3","13","Down in KO"
4.78262178474278e-62,2.87859614784748,0.841,0.405,1.4400952456039e-57,"NRG3","13","Up in KO"
5.55363476533666e-60,-3.45193027045739,0.145,0.676,1.67225496419052e-55,"TUBB2B","13","Down in KO"
5.67959004134705e-58,2.03308647034076,0.82,0.362,1.71018135735001e-53,"KAZN","13","Up in KO"
2.9396285487307e-57,4.89637424283531,0.6,0.073,8.851515523083e-53,"PRTG","13","Up in KO"
1.9181310805025e-56,-3.02145004654026,0.136,0.673,5.77568449650108e-52,"ROBO1","13","Down in KO"
4.12084530579513e-56,3.61659853752092,0.65,0.114,1.24082773002797e-51,"RMST","13","Up in KO"
1.23990091877219e-54,-3.4206142446345,0.18,0.668,3.73346565651493e-50,"FABP7","13","Down in KO"
4.21429439745037e-54,-3.03134983893779,0.119,0.635,1.26896618601628e-49,"TUBB2A","13","Down in KO"
9.88069143659979e-51,3.7521567219965,0.68,0.232,2.97517499847456e-46,"TBC1D5","13","Up in KO"
3.85919451492947e-50,-7.89671107359586,0.012,0.443,1.16204206039041e-45,"VCAM1","13","Down in KO"
7.61186102832105e-49,-2.15534207858879,0.252,0.738,2.29200747423775e-44,"MARCKSL1","13","Down in KO"
1.04476764613289e-48,4.82772033685094,0.612,0.168,3.14589985927075e-44,"HDAC9","13","Up in KO"
1.19711049773855e-48,1.70152315912234,0.867,0.657,3.60461941974054e-44,"B2M","13","Up in KO"
6.93964664691333e-48,2.8273193322977,0.738,0.308,2.08959700185207e-43,"CTNNA2","13","Up in KO"
3.32216178252315e-47,4.19713116912685,0.664,0.235,1.00033613433555e-42,"MID1","13","Up in KO"
8.39953187932098e-46,-1.57499388906608,0.645,0.914,2.52918304418234e-41,"RPL37A","13","Down in KO"
1.38048550776729e-44,-3.51405566782484,0.061,0.497,4.1567799124381e-40,"ADGRB3","13","Down in KO"
3.53815567108442e-44,-3.02187829689402,0.098,0.546,1.06537405412023e-39,"SOX11","13","Down in KO"
1.00651753799047e-42,2.15266385675831,0.862,0.651,3.03072495864309e-38,"MIR99AHG","13","Up in KO"
3.64021077005765e-42,-2.51395703419742,0.15,0.603,1.09610386497206e-37,"CKB","13","Down in KO"
3.7918387671782e-42,2.80904758503768,0.673,0.262,1.14176057118503e-37,"AL137139.2","13","Up in KO"
9.64166481101064e-42,-1.36190322094194,0.516,0.859,2.90320169124341e-37,"RPS29","13","Down in KO"
1.64882990642721e-41,-2.42947160790872,0.22,0.654,4.96479173124298e-37,"GPM6B","13","Down in KO"
2.78194767382535e-41,-1.42510854273566,0.533,0.87,8.3767226406555e-37,"RPL9","13","Down in KO"
3.7111710285335e-41,-3.14540669217134,0.089,0.505,1.11747070840172e-36,"IDH1","13","Down in KO"
1.03975160655857e-40,-1.72831736931974,0.299,0.762,3.13079606250851e-36,"MAP1B","13","Down in KO"
2.0573325442607e-40,3.54083967531278,0.542,0.116,6.19483402402338e-36,"PRKG1","13","Up in KO"
7.57637959500512e-40,-1.82341216627361,0.278,0.722,2.28132365985199e-35,"RPS10","13","Down in KO"
7.75340461582677e-40,-4.52070530004464,0.026,0.397,2.3346276638716e-35,"BRINP3","13","Down in KO"
1.44169676015595e-39,-2.18110198546292,0.199,0.632,4.34109311450559e-35,"JPT1","13","Down in KO"
1.81560733310697e-39,-3.51844934819266,0.112,0.511,5.46697524071839e-35,"PANTR1","13","Down in KO"
1.85061926602644e-39,-1.69962207881441,0.367,0.808,5.57239967193221e-35,"STMN1","13","Down in KO"
4.13375592040534e-39,-2.90605320696612,0.143,0.557,1.24471524519325e-34,"TMSB15A","13","Down in KO"
5.43129714732257e-39,4.01178372340483,0.486,0.076,1.6354178840303e-34,"SAMD5","13","Up in KO"
9.45636732300752e-39,-3.10981784761072,0.126,0.532,2.84740676463079e-34,"ZIC1","13","Down in KO"
2.91616800012055e-38,-1.79248261285649,0.313,0.759,8.780873465163e-34,"HSPE1","13","Down in KO"
3.32327221595894e-38,-1.49948924861652,0.376,0.792,1.0006704969474e-33,"SUMO2","13","Down in KO"
