"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.333473707405803,0.992,0.929,0,"0","RPS25"
0,0.437236316712713,0.994,0.931,0,"0","RPL23"
0,0.423752793870556,0.996,0.938,0,"0","RPS3"
0,0.33952485265364,0.995,0.939,0,"0","RPL17"
0,0.356915386744081,0.996,0.941,0,"0","RPL14"
0,0.347564383520809,0.997,0.948,0,"0","RPS19"
0,0.356171772353566,0.996,0.948,0,"0","RPL22"
0,0.446499701084584,0.998,0.952,0,"0","RPL29"
0,0.316733076091437,0.994,0.948,0,"0","NACA"
0,0.263447769554226,0.997,0.953,0,"0","RPLP2"
0,0.311779628099766,0.998,0.955,0,"0","RPL24"
0,0.339490499754863,0.997,0.954,0,"0","GSTP1"
0,0.406511757855901,0.999,0.956,0,"0","RPS4X"
0,0.449687995239338,0.999,0.957,0,"0","RPL12"
0,0.407809209486591,0.999,0.957,0,"0","RPL18"
0,0.32298221895077,0.998,0.957,0,"0","RPL15"
0,0.488088107061551,0.999,0.96,0,"0","RPL18A"
0,0.442520026783388,0.998,0.96,0,"0","RPL5"
0,0.388542821256107,0.999,0.962,0,"0","RPL7A"
0,0.343143205307209,0.998,0.961,0,"0","RPS2"
0,0.41196965744034,0.999,0.963,0,"0","RPS18"
0,0.402393093272891,0.999,0.965,0,"0","RPL37"
0,0.363877608981095,0.998,0.964,0,"0","RPL6"
0,0.334778796374882,0.999,0.965,0,"0","RPL26"
0,0.357927800470283,0.999,0.966,0,"0","RPL8"
0,0.371598652339399,0.999,0.966,0,"0","RPL36"
0,0.365691776554469,0.999,0.967,0,"0","RPS7"
0,0.44887975054646,1,0.969,0,"0","RPS14"
0,0.308744856203798,0.999,0.968,0,"0","MIF"
0,0.410517171815799,1,0.97,0,"0","RPL13"
0,0.401463753460018,0.999,0.969,0,"0","RPL19"
0,0.328384019576715,0.999,0.97,0,"0","RPS3A"
0,0.379998280877357,0.999,0.971,0,"0","RPL35A"
0,0.368267370913299,0.999,0.971,0,"0","RPS13"
0,0.392920752371603,1,0.974,0,"0","RPS15A"
0,0.483119687849979,1,0.975,0,"0","RPS8"
0,0.433138874236629,0.999,0.974,0,"0","RPL34"
0,0.373402660749877,1,0.975,0,"0","RPS15"
0,0.478992980377117,0.999,0.974,0,"0","RPL28"
0,0.409571163553793,1,0.976,0,"0","RPL30"
0,0.450036588385959,0.999,0.977,0,"0","RPL11"
0,0.462901697638711,1,0.978,0,"0","RPS27"
0,0.452900193525744,1,0.978,0,"0","RPL10"
0,0.402727840584847,0.999,0.979,0,"0","RPL32"
0,0.421057820704073,1,0.98,0,"0","RPS23"
0,0.322244118025535,1,0.98,0,"0","RPS28"
0,0.374074277215852,1,0.982,0,"0","RPS27A"
0,0.328393526744963,1,0.983,0,"0","EEF1A1"
0,0.54021572319775,1,0.983,0,"0","RPS12"
0,0.41023851001723,1,0.983,0,"0","RPS24"
0,0.445016824871373,1,0.986,0,"0","RPL39"
0,0.540336474996064,1,0.99,0,"0","RPLP1"
0,0.266478816461861,1,0.994,0,"0","RPL41"
3.12991730060737e-306,0.33455715505777,0.992,0.86,9.42449398385885e-302,"0","APOE"
1.53517093816763e-304,0.832826347299294,0.484,0.286,4.62255321191654e-300,"0","COL6A1"
3.34945718931569e-302,0.262524443482461,0.996,0.943,1.00855505427485e-297,"0","RPS21"
9.48744627181448e-302,0.340919082287308,0.989,0.924,2.85676494690606e-297,"0","RPS11"
4.49880074175539e-301,1.05793451292852,0.328,0.158,1.35463389134997e-296,"0","RGS5"
4.3608982483243e-298,0.680959588790643,0.574,0.364,1.31311007155293e-293,"0","COLEC12"
4.35621361040619e-296,0.657557206471554,0.614,0.412,1.31169948022941e-291,"0","SLC16A9"
1.82841113926519e-292,0.263158779788554,0.994,0.948,5.5055287814414e-288,"0","FAU"
1.72655915652491e-291,1.07565342975849,0.323,0.158,5.19884227621214e-287,"0","LINC02389"
4.14335938657389e-291,0.791759681398288,0.482,0.289,1.24760694489126e-286,"0","PPP2R2B"
7.24518527355778e-291,0.492468482932953,0.812,0.628,2.18159773772098e-286,"0","CDO1"
7.87769973439008e-291,0.529157200059669,0.678,0.458,2.3720541670222e-286,"0","SLCO1C1"
7.77885682339195e-290,0.448204386910947,0.861,0.691,2.34229157809155e-285,"0","PDIA6"
1.07083883634076e-289,0.490412471055508,0.704,0.495,3.22440282010567e-285,"0","GPC6"
1.09741291780811e-289,0.302127260962311,0.993,0.934,3.30442003681201e-285,"0","RPS16"
1.91651269701156e-289,1.06948144150841,0.519,0.325,5.77081138197152e-285,"0","TYRP1"
8.103353789094e-289,0.352578243436246,0.83,0.6,2.44000085943409e-284,"0","KRT18"
1.5364615761766e-287,0.329748553426293,0.994,0.941,4.62643945202537e-283,"0","RPL13A"
5.88606937419141e-284,0.432430619871263,0.956,0.812,1.77235434926277e-279,"0","CALR"
2.43800100928001e-283,0.525461335868776,0.71,0.519,7.34106483904304e-279,"0","OSBPL1A"
1.16752634450194e-279,0.587833593474277,0.696,0.494,3.51553857592978e-275,"0","TIMP3"
1.98670420004789e-276,1.10661202964496,0.312,0.152,5.98216501676419e-272,"0","DIO3OS"
6.28724378108663e-273,0.605360158065119,0.524,0.316,1.89315197492299e-268,"0","COL9A2"
6.47473485673106e-273,0.621534426736329,0.56,0.362,1.94960741271029e-268,"0","FGFR2"
2.4454726808365e-272,0.305960739297297,0.972,0.877,7.36356278926679e-268,"0","RPL3"
3.23844261780244e-271,0.816781931594181,0.438,0.258,9.75127456646491e-267,"0","MITF"
7.90668667471337e-270,0.462513665044634,0.849,0.739,2.38078242462294e-265,"0","RPS4Y1"
6.96035287573645e-269,0.640387401477791,0.547,0.352,2.095831854413e-264,"0","SOX6"
1.29104902123539e-264,0.280520333719227,0.987,0.916,3.88747770784188e-260,"0","RPL23A"
2.68307019466768e-264,0.663582682567377,0.571,0.38,8.07899266316386e-260,"0","LRP1B"
5.0501630770011e-264,0.391920414245386,0.832,0.632,1.5206546041158e-259,"0","MDK"
4.38634291573888e-263,0.795442524030166,0.474,0.293,1.32077171535813e-258,"0","FRMD4B"
1.54640275647172e-259,0.891053209162277,0.349,0.184,4.656373340012e-255,"0","KCNIP1"
8.66716274668437e-259,0.931638520319919,0.392,0.222,2.60976937465413e-254,"0","BMP4"
7.19159708719391e-257,0.378907820239817,0.91,0.692,2.16546179892496e-252,"0","RARRES2"
4.80368276180582e-254,0.395231128505954,0.79,0.61,1.44643691640735e-249,"0","GAS5"
6.8831312996672e-254,0.436318017810583,0.777,0.593,2.07257966564279e-249,"0","RCN1"
2.01407958963903e-248,0.356170594158034,0.873,0.73,6.06459505236209e-244,"0","SLC25A6"
2.60953749815724e-247,1.12342571821052,0.313,0.162,7.85757836070126e-243,"0","TNNC1"
2.66322753002102e-247,0.656040267683427,0.62,0.432,8.01924441564629e-243,"0","ENPP2"
4.43016007966027e-247,0.999691046199992,0.344,0.187,1.3339655015865e-242,"0","LOXL1"
2.84598857527083e-246,0.255444671711483,0.984,0.907,8.56955619899799e-242,"0","RPSA"
3.61966939715841e-246,0.469325977426031,0.671,0.473,1.08991865217837e-241,"0","COL18A1"
2.07717039879371e-244,0.877594233140602,0.405,0.24,6.25456778780775e-240,"0","NPB"
5.29761350665103e-241,0.367712169832194,0.806,0.609,1.59516440298769e-236,"0","SYNE2"
9.15555103982343e-240,0.37386412397126,0.779,0.573,2.75682797360123e-235,"0","PIP5K1B"
1.62383018231203e-239,0.301725551158212,0.919,0.759,4.88951506195974e-235,"0","HSPA5"
6.84847627288032e-237,0.650520842943079,0.493,0.319,2.06214469052699e-232,"0","CAB39L"
1.41164132297017e-236,0.833015451914302,0.475,0.3,4.25059318759548e-232,"0","SEMA3A"
5.29099826837272e-236,0.371755686111924,0.917,0.777,1.59317248858971e-231,"0","SSR4"
1.41265520419469e-235,0.623354913796454,0.575,0.393,4.25364608535062e-231,"0","LAMB1"
3.25091850120693e-235,0.449522675860592,0.664,0.472,9.78884069898419e-231,"0","ZFP36L2"
1.00759998760197e-232,0.336896673366273,0.701,0.475,3.0339843226683e-228,"0","RSPO2"
1.34433587384325e-230,0.490523649652016,0.693,0.514,4.0479297497294e-226,"0","P4HA1"
5.96456571884984e-229,0.447495667396459,0.784,0.625,1.79599038360287e-224,"0","COPRS"
1.30707654207352e-226,0.406626449623452,0.683,0.492,3.93573817583756e-222,"0","ZNF521"
2.68639917508092e-222,0.943617610792047,0.337,0.187,8.08901655608615e-218,"0","PDGFRB"
5.36631047813491e-222,0.259826119329668,0.993,0.951,1.6158497480712e-217,"0","TMSB4X"
5.53833979866985e-221,0.525815084284102,0.583,0.409,1.66764949677748e-216,"0","AC008771.1"
9.3083504981881e-220,0.612307810837338,0.502,0.328,2.80283741850942e-215,"0","SERINC5"
1.47372698000931e-219,0.929196685645293,0.355,0.203,4.43753930950602e-215,"0","PROCR"
1.2714311603496e-217,0.490830084046146,0.636,0.468,3.82840636692868e-213,"0","TMEM98"
9.72966794621701e-217,0.338329739643531,0.843,0.701,2.9297003152854e-212,"0","PHPT1"
1.32568037073517e-216,0.342759565014352,0.862,0.685,3.99175616432066e-212,"0","PDE4D"
6.11029331683913e-215,0.710969622993424,0.48,0.313,1.83987042063343e-210,"0","LARGE1"
3.27825026996045e-214,0.328241483245133,0.951,0.836,9.87113938787792e-210,"0","CD63"
6.30783688941582e-214,0.474972289606061,0.648,0.485,1.899352765772e-209,"0","GOLM1"
4.61140416114052e-212,0.27287229158957,0.966,0.878,1.38853990696102e-207,"0","RPL31"
9.83044530847155e-209,0.277255521359146,0.915,0.793,2.96004538683387e-204,"0","EEF1G"
6.55260620595847e-208,0.593820338633824,0.509,0.345,1.97305525467615e-203,"0","SLCO3A1"
1.19700876176772e-207,0.491233715972408,0.615,0.45,3.60431308255878e-203,"0","MMP24OS"
2.2257437693267e-207,1.0490108159307,0.278,0.145,6.70193706381962e-203,"0","LINC02231"
3.83985880038336e-207,0.347006295660943,0.851,0.676,1.15621988338343e-202,"0","CD99"
1.31258781550178e-205,0.614437369916189,0.518,0.361,3.95233317125741e-201,"0","ERG28"
8.97594271642946e-205,0.967571246558543,0.305,0.166,2.70274611134407e-200,"0","FLRT3"
1.52574613856184e-204,0.714355267874195,0.464,0.301,4.59417419782355e-200,"0","CCND1"
5.58120780032915e-204,0.526197773123403,0.561,0.395,1.68055748075711e-199,"0","NHSL1"
7.79311871831739e-203,0.517005069119958,0.582,0.408,2.34658597727255e-198,"0","CPXM2"
8.42610802889273e-202,0.781301149273543,0.432,0.277,2.53718538857989e-197,"0","SLC4A10"
1.75407948943265e-200,0.364584049776107,0.892,0.73,5.28170875063067e-196,"0","NPC2"
2.8121410383485e-199,0.344959578062439,0.823,0.671,8.46763788057118e-195,"0","SEC11A"
1.0347451976931e-198,0.371853483921333,0.524,0.343,3.11572126477369e-194,"0","DPP10"
3.51206595218078e-198,0.867923515915964,0.305,0.168,1.05751817886115e-193,"0","AC012409.2"
1.67476671168166e-197,0.815157761055527,0.395,0.246,5.04289004554466e-193,"0","NR2F2-AS1"
5.51938910229385e-197,0.523700053946714,0.504,0.333,1.6619432525917e-192,"0","CLIC6"
2.53471860340546e-196,0.445205726847773,0.728,0.568,7.63229118671417e-192,"0","TIMP1"
8.75999373751325e-196,0.444142400027309,0.789,0.627,2.63772171430262e-191,"0","FOS"
6.59921665901512e-195,0.567859455678841,0.456,0.289,1.98709012819604e-190,"0","DSEL"
9.93313066514016e-195,0.408187772748341,0.717,0.542,2.99096497458035e-190,"0","LGALS3BP"
2.74311727120739e-193,0.41266534529068,0.632,0.47,8.25980041533257e-189,"0","TSPO"
4.05349360194352e-193,0.398910789902913,0.572,0.396,1.22054745848121e-188,"0","PALMD"
9.08975549138574e-192,0.26477798563083,0.938,0.827,2.73701627601116e-187,"0","NME2"
9.45680103206688e-188,0.259134863389435,0.91,0.79,2.84753735876566e-183,"0","COMMD6"
6.69685081732332e-185,0.585474286967858,0.483,0.33,2.01648874960423e-180,"0","MSMO1"
6.47699681854725e-184,0.857711385724958,0.335,0.198,1.95028851203276e-179,"0","COL6A2"
2.52967766793024e-183,0.414575568179116,0.621,0.457,7.61711242590473e-179,"0","ZNF106"
4.72532758216582e-182,0.53815927977246,0.46,0.301,1.42284338826595e-177,"0","CDC42EP3"
1.69325861615469e-181,0.609885187529798,0.386,0.237,5.09857101910338e-177,"0","GAREM1"
2.7468913632501e-180,0.647003020325495,0.384,0.234,8.27116458388237e-176,"0","ZNF503"
3.77713149696691e-180,0.493761958351659,0.596,0.446,1.13733206505171e-175,"0","LAMP2"
6.59123387663759e-180,0.369983161621652,0.708,0.515,1.98468643259434e-175,"0","CA2"
5.44084544825617e-179,0.549301705634552,0.435,0.275,1.63829297292442e-174,"0","IGFBP4"
9.81195014549824e-179,0.406282104788495,0.717,0.555,2.95447630831097e-174,"0","LRPAP1"
5.88738882781811e-178,0.524123140242233,0.459,0.303,1.77275164994431e-173,"0","PCSK6"
4.44167778101657e-177,0.482574535743759,0.504,0.348,1.3374335966419e-172,"0","EPB41L4A"
1.77643282091359e-174,0.690277980971186,0.348,0.209,5.3490168670529e-170,"0","ASXL3"
1.50630258142003e-172,0.438313305454407,0.628,0.48,4.53562770291386e-168,"0","TMEM205"
1.68951740498374e-171,0.465185102774402,0.592,0.438,5.08730585814654e-167,"0","LMAN1"
7.35083046629821e-170,0.611156855065535,0.392,0.248,2.21340856170705e-165,"0","ELN"
3.23407113286713e-169,0.301912424031471,0.87,0.732,9.73811158817621e-165,"0","KRTCAP2"
6.9331612244781e-169,0.64078544078293,0.406,0.263,2.0876441763026e-164,"0","MDFIC"
2.38742155962498e-168,0.375342940195863,0.473,0.317,7.18876505818679e-164,"0","P2RY14"
3.32958978342474e-165,0.469720971350154,0.566,0.414,1.00257277968702e-160,"0","SPINT2"
6.83901731679996e-165,0.293288893778294,0.849,0.699,2.05929650426163e-160,"0","SPCS2"
3.04792762802371e-164,0.839701091084145,0.273,0.152,9.17761488074221e-160,"0","COL9A3"
3.27317778191272e-164,0.382546580386812,0.697,0.554,9.85586561911739e-160,"0","KDELR1"
6.13641733701377e-164,0.583030340465437,0.405,0.265,1.84773662434822e-159,"0","SMCO4"
1.93369143369394e-163,0.449581993431433,0.505,0.354,5.82253827599582e-159,"0","PAICS"
4.71644845834138e-162,0.504532993277691,0.535,0.38,1.42016979529117e-157,"0","CCN1"
6.54224851742405e-162,0.547457731536013,0.554,0.409,1.96993645108156e-157,"0","CYP51A1"
1.42963225224066e-160,0.734694783905517,0.299,0.173,4.30476567472185e-156,"0","MARC1"
7.27601307295566e-160,0.288960889111239,0.908,0.762,2.19088029639768e-155,"0","CD81"
1.15991269122334e-159,0.284504497813491,0.813,0.636,3.4926131045426e-155,"0","LY6E"
1.24534740498869e-159,0.396630340326646,0.664,0.521,3.74986557116145e-155,"0","LAPTM4B"
4.00440010095993e-158,0.296248272487801,0.741,0.595,1.20576491440004e-153,"0","HIGD2A"
9.96361056348194e-158,0.948082824357135,0.261,0.146,3.00014277677005e-153,"0","EDEM2"
1.17690420359006e-157,0.343711606016223,0.786,0.643,3.54377624743003e-153,"0","LAPTM4A"
1.20929410357825e-157,0.760531344810667,0.337,0.209,3.64130547528447e-153,"0","CLDN3"
1.61171750723446e-157,0.329046625171483,0.726,0.585,4.85304258603368e-153,"0","CNPY2"
3.36588928319684e-157,0.407715566813005,0.504,0.355,1.0135029220634e-152,"0","PDZRN3"
1.0495141389808e-156,0.27846697749928,0.941,0.855,3.16019202388508e-152,"0","IFI27"
5.27551065664399e-156,0.259677336116553,0.721,0.548,1.58850901382207e-151,"0","RMST"
3.46199462733518e-155,0.689914182098682,0.38,0.248,1.0424412022369e-150,"0","MT1F"
6.93364399605388e-155,0.55004768154496,0.442,0.303,2.08778954365178e-150,"0","GRN"
6.89693187707002e-154,0.325892039312621,0.583,0.419,2.07673515750455e-149,"0","SAMD5"
2.36169617493219e-152,0.578028388915538,0.386,0.248,7.11130335233832e-148,"0","DDIT4L"
2.58625730845929e-152,0.642461944862486,0.347,0.212,7.78747938150176e-148,"0","OLFM3"
8.42076848781259e-150,0.314815307924349,0.652,0.506,2.53557759936525e-145,"0","APRT"
9.45514843535913e-150,0.750944659906632,0.327,0.201,2.84703974537099e-145,"0","PLEKHH2"
1.55009594283424e-149,0.991910205842434,0.259,0.146,4.66749389346818e-145,"0","KISS1R"
4.37361837765771e-149,0.525460262263777,0.657,0.495,1.31694022969651e-144,"0","IGFBP5"
5.45389921502615e-149,0.754592804378768,0.359,0.229,1.64222359263652e-144,"0","FBLN2"
2.90619266175842e-148,0.822790157981653,0.279,0.163,8.75083672382078e-144,"0","PXDN"
3.59528500594137e-147,0.646421073124817,0.377,0.245,1.08257626813901e-142,"0","MT1E"
4.10511320775453e-147,0.482225395929124,0.505,0.369,1.23609063798697e-142,"0","SLC35F5"
1.79065338077041e-145,0.580412158765039,0.259,0.143,5.39183639483777e-141,"0","NEFM"
2.58332590649933e-145,0.331367541765497,0.657,0.504,7.77865263706012e-141,"0","ARL4C"
1.39492564084695e-144,0.507545400412068,0.426,0.288,4.20026059715426e-140,"0","EPAS1"
4.31863244196711e-144,0.280546908739145,0.75,0.595,1.30038341460072e-139,"0","SELENOM"
4.73395633660783e-144,0.786810569468713,0.275,0.16,1.42544159251598e-139,"0","RAVER2"
9.51294694614046e-143,0.282992953369423,0.669,0.502,2.86444345495235e-138,"0","SPARCL1"
1.08071794806672e-141,0.44053978114646,0.516,0.377,3.2541498134237e-137,"0","CPVL"
9.01214996437207e-140,0.542646063925506,0.427,0.292,2.71364847577207e-135,"0","GJA1"
1.52244607074793e-139,0.259395089009162,0.877,0.731,4.5842373636291e-135,"0","PSAP"
5.12526034747489e-139,0.453958568746926,0.459,0.323,1.54326714322816e-134,"0","OTX2"
1.89361285504184e-138,0.4258356485479,0.558,0.421,5.70185766781648e-134,"0","ARL4A"
3.57803692381897e-138,0.291780858788753,0.776,0.637,1.07738269813113e-133,"0","APP"
7.47707177843895e-138,0.394157497745755,0.538,0.402,2.25142108320575e-133,"0","PDLIM2"
1.16490945753986e-137,0.288042853256105,0.53,0.369,3.50765886759827e-133,"0","CALML4"
3.36389285688805e-137,0.476095520098925,0.427,0.289,1.01290177813756e-132,"0","ARL4D"
4.25514840446612e-137,0.316474003962724,0.73,0.59,1.28126773606879e-132,"0","ATRAID"
4.94103291162531e-137,0.25940766556915,0.703,0.566,1.4877944200195e-132,"0","GCSH"
2.09271711342722e-135,0.511573566717439,0.452,0.32,6.30138050024072e-131,"0","CACNB2"
3.18760561477404e-135,0.288222056633447,0.614,0.474,9.59819926664611e-131,"0","NME4"
1.49583101849081e-134,0.328665932049415,0.681,0.547,4.50409677977769e-130,"0","TSPAN3"
3.97264249974042e-134,0.506228054198452,0.364,0.238,1.19620238309684e-129,"0","TNNT1"
4.31447075998229e-134,0.323139890179514,0.667,0.54,1.29913029053827e-129,"0","SSR2"
5.28362203788884e-134,0.419706491922031,0.467,0.332,1.59095143182871e-129,"0","MSX2"
6.20488795085272e-133,0.255441518522808,0.931,0.832,1.86835381088126e-128,"0","RPS20"
1.40268367780869e-132,0.472304316675233,0.48,0.349,4.22362082224974e-128,"0","DPP7"
1.57431674539597e-132,0.737369953799132,0.282,0.171,4.74042515206181e-128,"0","MMP23B"
1.97383532076691e-131,0.390074943672452,0.522,0.382,5.94341553436124e-127,"0","CAMK1D"
3.08855949154629e-130,0.61286229490602,0.269,0.156,9.29996148499503e-126,"0","GPCPD1"
3.37990159915779e-129,0.526194229461775,0.452,0.329,1.0177221705224e-124,"0","ABHD14A"
6.1204468559699e-128,0.427894373402311,0.506,0.374,1.8429277528011e-123,"0","FSTL1"
1.6332998483892e-127,0.515143507211171,0.446,0.323,4.91802917348471e-123,"0","ATP2C1"
1.95500243927967e-127,0.564172705948382,0.372,0.251,5.88670784491501e-123,"0","EFEMP2"
1.41902530330618e-125,0.266082410187936,0.647,0.51,4.27282709078523e-121,"0","CUX1"
5.1819692460708e-125,0.536708397894476,0.349,0.229,1.56034275968438e-120,"0","GALNT5"
3.14309745128809e-124,0.503433788556522,0.414,0.289,9.46418073557357e-120,"0","CYBA"
5.27841077831631e-124,0.494909217421523,0.396,0.273,1.58938226945883e-119,"0","TRIB2"
6.96215007728933e-124,0.423098635048338,0.53,0.409,2.09637300977259e-119,"0","NME3"
6.9814937951772e-124,0.292413411524582,0.592,0.456,2.10219759666581e-119,"0","RSL1D1"
1.28661767150748e-123,0.475110252443822,0.397,0.272,3.87413447067618e-119,"0","LEF1"
1.63700686328766e-123,0.451366815323114,0.502,0.373,4.92919136604549e-119,"0","PPIC"
4.03417189710032e-123,0.570165951389384,0.402,0.285,1.21472949993588e-118,"0","SH3KBP1"
5.49681176268453e-123,0.558672456227892,0.344,0.228,1.65514498986194e-118,"0","PLD5"
5.819657458939e-123,0.703239894016103,0.275,0.169,1.75235705746112e-118,"0","FLRT2"
1.50317123228043e-122,0.641002986008984,0.284,0.174,4.52619889751961e-118,"0","PHYHIPL"
6.51972188499877e-122,0.280043675162716,0.664,0.533,1.96315345679198e-117,"0","ECH1"
8.0395590098094e-122,0.333354948822454,0.649,0.517,2.42079161344371e-117,"0","TMBIM4"
1.05906212418093e-121,0.334714522635226,0.451,0.316,3.18894196212121e-117,"0","AL033504.1"
2.22519144503619e-120,0.594613108550201,0.295,0.185,6.70027396014847e-116,"0","TRAF5"
3.19971869784676e-120,0.716971086154277,0.433,0.312,9.63467297108638e-116,"0","NMB"
4.18407547161919e-120,0.336831672957369,0.534,0.402,1.25986696525925e-115,"0","GOLGA4"
4.45878298503731e-120,0.603443711566589,0.291,0.181,1.34258414462458e-115,"0","STARD13"
5.62558672544625e-120,0.527626125387784,0.358,0.24,1.69392041889912e-115,"0","APOC1"
5.89701063121702e-119,0.398795645663209,0.478,0.35,1.77564887116576e-114,"0","MIR100HG"
1.45162249776788e-117,0.448503244185099,0.471,0.353,4.37098050302886e-113,"0","TMEM141"
5.90752216604693e-117,0.285843528173542,0.619,0.482,1.77881399941839e-112,"0","DNPH1"
1.62255479129733e-116,0.347886134112051,0.579,0.452,4.88567473207538e-112,"0","DKK3"
1.46803555689373e-115,0.614576706044861,0.305,0.197,4.4204018653627e-111,"0","GHR"
1.9121621817335e-115,0.289230328082813,0.604,0.48,5.75771154541774e-111,"0","NSA2"
4.10126015294226e-115,0.300018157964971,0.523,0.379,1.23493044465245e-110,"0","EMX2"
1.02751350984431e-114,0.469461358626946,0.398,0.277,3.0939459294922e-110,"0","EML4"
1.50082618425253e-114,0.361137140670068,0.348,0.226,4.51913772340278e-110,"0","CYTL1"
3.5428380044122e-114,0.45165344738412,0.415,0.295,1.06678395150856e-109,"0","PDPN"
4.37346809242907e-113,0.334560433992419,0.657,0.514,1.31689497731132e-108,"0","FAM89A"
8.07914977969299e-113,0.431531518159769,0.471,0.354,2.43271279016336e-108,"0","PRKCSH"
1.29050044513025e-111,0.523326353183726,0.338,0.225,3.88582589033171e-107,"0","CD83"
1.2489728665472e-110,0.510428083200788,0.373,0.259,3.76078219846027e-106,"0","SLC7A6"
9.27199368776771e-109,0.329741318454122,0.581,0.439,2.79189001932374e-104,"0","PBXIP1"
3.43673826566704e-108,0.259275878292127,0.558,0.423,1.034836259175e-103,"0","CTNNAL1"
6.332426885728e-108,0.491707656633904,0.37,0.256,1.90675705956156e-103,"0","P3H2"
7.47913681775818e-108,0.522540378472358,0.329,0.22,2.25204288719516e-103,"0","KIAA1522"
4.05544733817975e-107,0.265799763190889,0.583,0.461,1.2211357479993e-102,"0","EIF4B"
6.01787684089665e-107,0.438591504414729,0.468,0.355,1.81204289556239e-102,"0","CD320"
6.23993311422515e-107,0.383085946920544,0.423,0.304,1.87890626002434e-102,"0","C1orf54"
1.33064076009891e-106,0.305656830031841,0.76,0.621,4.00669239273383e-102,"0","TPM1"
4.63609826275174e-106,0.434973593265125,0.404,0.289,1.39597554789718e-101,"0","PATJ"
4.2947184274866e-105,0.377771804379851,0.497,0.384,1.29318266570049e-100,"0","MXRA7"
5.22198374197789e-105,0.349768514769082,0.475,0.352,1.57239152454696e-100,"0","IMMP2L"
5.52738951321632e-105,0.420710721636685,0.441,0.328,1.66435225632457e-100,"0","NUCB1"
1.33840276244776e-104,0.391133995081637,0.425,0.304,4.03006455800644e-100,"0","FXYD1"
6.05322579668749e-104,0.661638444880545,0.27,0.172,1.82268681964057e-99,"0","DISP1"
9.29670082914531e-103,0.465659558045745,0.361,0.253,2.79932958666395e-98,"0","GNPDA1"
1.0597989714653e-102,0.540602918947201,0.356,0.248,3.19116068297915e-98,"0","IFI30"
1.28421536194864e-102,0.291227779447489,0.535,0.403,3.86690087636354e-98,"0","C1R"
5.91495658299321e-102,0.286985175667962,0.438,0.309,1.78105257670509e-97,"0","SV2C"
