"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
0,-11.2227929591408,0.001,0.75,0,"S100A6","0","Down in KO"
0,-11.360095265393,0,0.25,0,"ZNF440","0","Down in KO"
4.22952088275742e-264,-10.5153648009297,0,0.25,1.27355103300709e-259,"FEZF1-AS1","0","Down in KO"
5.90372105374425e-264,-9.48808762692821,0,0.25,1.77766944649293e-259,"AL591222.1","0","Down in KO"
5.90372105374425e-264,-9.3233127431895,0,0.25,1.77766944649293e-259,"AC119403.1","0","Down in KO"
1.09836605380236e-198,-10.7474283975329,0,0.125,3.30729002460429e-194,"LINC01763","0","Down in KO"
1.09836605380236e-198,-10.7474283975329,0,0.125,3.30729002460429e-194,"AL645937.2","0","Down in KO"
1.09836605380236e-198,-10.280234192161,0,0.125,3.30729002460429e-194,"SCML4","0","Down in KO"
1.09836605380236e-198,-10.3757936866209,0,0.125,3.30729002460429e-194,"C7orf77","0","Down in KO"
1.09836605380236e-198,-10.7474283975329,0,0.125,3.30729002460429e-194,"AL807757.1","0","Down in KO"
1.09836605380236e-198,-10.7474283975329,0,0.125,3.30729002460429e-194,"ECHDC3","0","Down in KO"
1.09836605380236e-198,-10.3757936866209,0,0.125,3.30729002460429e-194,"AP002892.2","0","Down in KO"
1.09836605380236e-198,-10.3757936866209,0,0.125,3.30729002460429e-194,"RSF1-IT1","0","Down in KO"
1.09836605380236e-198,-11.1062752465731,0,0.125,3.30729002460429e-194,"OR7D2","0","Down in KO"
1.09836605380236e-198,-10.280234192161,0,0.125,3.30729002460429e-194,"AP000356.2","0","Down in KO"
1.09836605380236e-198,-10.3757936866209,0,0.125,3.30729002460429e-194,"AL670729.1","0","Down in KO"
1.09836605380236e-198,-10.3757936866209,0,0.125,3.30729002460429e-194,"GTF2A1L","0","Down in KO"
1.09836605380236e-198,-11.2402837301452,0,0.125,3.30729002460429e-194,"GJC3","0","Down in KO"
1.09836605380236e-198,-10.280234192161,0,0.125,3.30729002460429e-194,"TUSC1","0","Down in KO"
1.09836605380236e-198,-10.6708692081582,0,0.125,3.30729002460429e-194,"DPRX","0","Down in KO"
1.09836605380236e-198,-10.280234192161,0,0.125,3.30729002460429e-194,"AP000356.1","0","Down in KO"
1.09836605380236e-198,-10.8229828129755,0,0.125,3.30729002460429e-194,"SMIM10","0","Down in KO"
2.32710037904673e-198,-10.3770493043571,0,0.25,7.00713195134761e-194,"ZNF138","0","Down in KO"
2.98820948497541e-198,-8.13082970467294,0,0.25,8.99779758020946e-194,"AC007106.2","0","Down in KO"
6.11732214497668e-168,-7.70556592867982,0.007,0.875,1.84198687107393e-163,"AC092957.1","0","Down in KO"
4.94318033167331e-162,-7.62268589180032,0.001,0.375,1.48844102967015e-157,"RGCC","0","Down in KO"
1.60393758824776e-132,-7.58589031671647,0.001,0.25,4.82961647197284e-128,"ZNF680","0","Down in KO"
4.30798888055797e-125,-6.77057365021889,0.007,0.75,1.29717853182481e-120,"CLEC11A","0","Down in KO"
7.95048020893682e-114,-7.53269802266865,0.001,0.25,2.39396909571296e-109,"SHC2","0","Down in KO"
8.53888963890749e-114,-7.86050876166877,0.001,0.25,2.57114505917144e-109,"SHOX2","0","Down in KO"
4.10343774988387e-100,-9.80000992113534,0,0.125,1.23558614086753e-95,"LINC02770","0","Down in KO"
4.10343774988387e-100,-9.16933652044807,0,0.125,1.23558614086753e-95,"LINC02492","0","Down in KO"
4.10343774988387e-100,-7.57016861493944,0,0.125,1.23558614086753e-95,"AL109924.1","0","Down in KO"
4.10343774988387e-100,-9.70682877609114,0,0.125,1.23558614086753e-95,"ZNF107","0","Down in KO"
4.10343774988387e-100,-8.47354228397801,0,0.125,1.23558614086753e-95,"AC079684.1","0","Down in KO"
4.10343774988387e-100,-9.72284644540755,0,0.125,1.23558614086753e-95,"AC012464.2","0","Down in KO"
4.10343774988387e-100,-8.74942338049116,0,0.125,1.23558614086753e-95,"SOX21","0","Down in KO"
