"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
4.9876261200023e-101,9.21708084508082,0.5,0.001,1.50182410099389e-96,"LINC01497","10","Up in KO"
6.9641593461743e-101,7.8874047374867,0.5,0.001,2.09697802072654e-96,"LINC02228","10","Up in KO"
2.65286288559509e-76,9.99450477242075,0.25,0,7.98803543481537e-72,"CSMD2-AS1","10","Up in KO"
2.65286288559509e-76,9.29981815885842,0.25,0,7.98803543481537e-72,"AC012511.2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AC005042.2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AC104451.2","10","Up in KO"
2.65286288559509e-76,9.21417684853393,0.25,0,7.98803543481537e-72,"LINC02513","10","Up in KO"
2.65286288559509e-76,9.29981815885842,0.25,0,7.98803543481537e-72,"AIF1","10","Up in KO"
2.65286288559509e-76,9.29981815885842,0.25,0,7.98803543481537e-72,"AC006150.1","10","Up in KO"
2.65286288559509e-76,11.2142104313482,0.25,0,7.98803543481537e-72,"NPVF","10","Up in KO"
2.65286288559509e-76,9.21417684853393,0.25,0,7.98803543481537e-72,"AC073140.1","10","Up in KO"
2.65286288559509e-76,9.21417684853393,0.25,0,7.98803543481537e-72,"EQTN","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AP005436.3","10","Up in KO"
2.65286288559509e-76,9.99450477242075,0.25,0,7.98803543481537e-72,"SOHLH2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"GPC5-AS2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"ADCY4","10","Up in KO"
2.65286288559509e-76,9.21417684853393,0.25,0,7.98803543481537e-72,"AC009133.2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"ESRP2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AC022726.2","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"OR1I1","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AL391095.3","10","Up in KO"
2.65286288559509e-76,9.29981815885842,0.25,0,7.98803543481537e-72,"AL049749.1","10","Up in KO"
2.65286288559509e-76,9.55117900748724,0.25,0,7.98803543481537e-72,"AL445072.1","10","Up in KO"
6.52324664666721e-39,9.13337142799349,0.25,0.001,1.96421479777796e-34,"LINC00298","10","Up in KO"
6.52324664666721e-39,8.71085569092731,0.25,0.001,1.96421479777796e-34,"CLRN1","10","Up in KO"
