"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
1.87343782521119e-82,8.98277665366749,0.4,0,5.64110863549343e-78,"IGSF21-AS1","12","Up in KO"
1.87343782521119e-82,8.95300737233726,0.4,0,5.64110863549343e-78,"AL590432.1","12","Up in KO"
1.87343782521119e-82,8.91281886370675,0.4,0,5.64110863549343e-78,"FEZF2","12","Up in KO"
1.81175868898927e-55,8.30714116947452,0.4,0.001,5.4553865884156e-51,"AL442636.1","12","Up in KO"
1.81175868898927e-55,8.86055716748825,0.4,0.001,5.4553865884156e-51,"LINC01546","12","Up in KO"
2.36763671554259e-55,8.01554645495296,0.4,0.001,7.12919091417029e-51,"DCST1","12","Up in KO"
2.36763671554259e-55,8.05131862818024,0.4,0.001,7.12919091417029e-51,"GLDN","12","Up in KO"
3.09317724320873e-55,7.32511868129925,0.4,0.001,9.3138659970258e-51,"CHL1-AS2","12","Up in KO"
3.09317724320873e-55,7.85957328125911,0.4,0.001,9.3138659970258e-51,"AL512380.1","12","Up in KO"
4.79816024023472e-42,9.08307988218381,0.2,0,1.44477402993708e-37,"XCL1","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"CR1L","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"DISC1-IT1","12","Up in KO"
4.79816024023472e-42,8.46053551130732,0.2,0,1.44477402993708e-37,"AC012506.3","12","Up in KO"
4.79816024023472e-42,8.35896748615446,0.2,0,1.44477402993708e-37,"AC012506.4","12","Up in KO"
4.79816024023472e-42,8.40367029232777,0.2,0,1.44477402993708e-37,"AC005540.1","12","Up in KO"
4.79816024023472e-42,8.61196364283299,0.2,0,1.44477402993708e-37,"AC132807.2","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"LINC02045","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"C3orf79","12","Up in KO"
4.79816024023472e-42,8.40367029232777,0.2,0,1.44477402993708e-37,"HERC6","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"RASGRF2-AS1","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"AC113398.2","12","Up in KO"
4.79816024023472e-42,9.08307988218381,0.2,0,1.44477402993708e-37,"PCDHGA8","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"HLA-G","12","Up in KO"
4.79816024023472e-42,8.61196364283299,0.2,0,1.44477402993708e-37,"HLA-DOB","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"PLN","12","Up in KO"
4.79816024023472e-42,8.35896748615446,0.2,0,1.44477402993708e-37,"TXLNB","12","Up in KO"
4.79816024023472e-42,8.46053551130732,0.2,0,1.44477402993708e-37,"AL360169.2","12","Up in KO"
4.79816024023472e-42,8.17056237463728,0.2,0,1.44477402993708e-37,"NPVF","12","Up in KO"
4.79816024023472e-42,8.40367029232777,0.2,0,1.44477402993708e-37,"AC011586.1","12","Up in KO"
4.79816024023472e-42,8.46053551130732,0.2,0,1.44477402993708e-37,"KCNU1","12","Up in KO"
4.79816024023472e-42,9.08307988218381,0.2,0,1.44477402993708e-37,"ANKRD18B","12","Up in KO"
